stim_name,window_start_s,window_end_s,window_center_s,istc_mean_max_unique_per_sec,tap_count_mean_max_per_sec,max_unique_participants_per_100ms_bin,max_tap_count_per_100ms_bin,n_participants,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
track21,106.75,107.75,107.25,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,107.0,108.0,107.5,8.0,8.0,8,8,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,107.25,108.25,107.75,8.0,8.0,8,8,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,107.5,108.5,108.0,8.0,8.0,8,8,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,107.75,108.75,108.25,8.0,8.0,8,8,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,108.0,109.0,108.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,108.25,109.25,108.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,108.5,109.5,109.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,108.75,109.75,109.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,109.0,110.0,109.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,109.25,110.25,109.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,109.5,110.5,110.0,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,109.75,110.75,110.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,110.0,111.0,110.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,110.25,111.25,110.75,3.0,3.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,110.5,111.5,111.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,110.75,111.75,111.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,111.0,112.0,111.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,111.25,112.25,111.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,111.5,112.5,112.0,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,111.75,112.75,112.25,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,112.0,113.0,112.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,112.25,113.25,112.75,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,112.5,113.5,113.0,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,112.75,113.75,113.25,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,113.0,114.0,113.5,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,113.25,114.25,113.75,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,113.5,114.5,114.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,113.75,114.75,114.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,114.0,115.0,114.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,114.25,115.25,114.75,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,114.5,115.5,115.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,114.75,115.75,115.25,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,115.0,116.0,115.5,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,115.25,116.25,115.75,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,115.5,116.5,116.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,115.75,116.75,116.25,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,116.0,117.0,116.5,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,116.25,117.25,116.75,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,116.5,117.5,117.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,116.75,117.75,117.25,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,117.0,118.0,117.5,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,117.25,118.25,117.75,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,117.5,118.5,118.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,117.75,118.75,118.25,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,118.0,119.0,118.5,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,118.25,119.25,118.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,118.5,119.5,119.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,118.75,119.75,119.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,119.0,120.0,119.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,119.25,120.25,119.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,119.5,120.5,120.0,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,119.75,120.75,120.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,120.0,121.0,120.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,120.25,121.25,120.75,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,120.5,121.5,121.0,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,120.75,121.75,121.25,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,121.0,122.0,121.5,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,121.25,122.25,121.75,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,121.5,122.5,122.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,121.75,122.75,122.25,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,122.0,123.0,122.5,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,122.25,123.25,122.75,4.0,4.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,122.5,123.5,123.0,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,122.75,123.75,123.25,6.0,6.0,6,6,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,123.0,124.0,123.5,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,123.25,124.25,123.75,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,123.5,124.5,124.0,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,123.75,124.75,124.25,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,124.0,125.0,124.5,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,124.25,125.25,124.75,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,124.5,125.5,125.0,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,124.75,125.75,125.25,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,125.0,126.0,125.5,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,125.25,126.25,125.75,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,125.5,126.5,126.0,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,125.75,126.75,126.25,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,126.0,127.0,126.5,7.0,7.0,7,7,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,126.25,127.25,126.75,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,126.5,127.5,127.0,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,126.75,127.75,127.25,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,127.0,128.0,127.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,127.25,128.25,127.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,127.5,128.5,128.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,127.75,128.75,128.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,128.0,129.0,128.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,128.25,129.25,128.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,128.5,129.5,129.0,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,128.75,129.75,129.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,129.0,130.0,129.5,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,129.25,130.25,129.75,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,129.5,130.5,130.0,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,129.75,130.75,130.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,130.0,131.0,130.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,130.25,131.25,130.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,130.5,131.5,131.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,130.75,131.75,131.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,131.0,132.0,131.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,131.25,132.25,131.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,131.5,132.5,132.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,131.75,132.75,132.25,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,132.0,133.0,132.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,132.25,133.25,132.75,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,132.5,133.5,133.0,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,132.75,133.75,133.25,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,133.0,134.0,133.5,5.0,5.0,5,5,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,133.25,134.25,133.75,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,133.5,134.5,134.0,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,133.75,134.75,134.25,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,134.0,135.0,134.5,4.0,4.0,4,4,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,134.25,135.25,134.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,134.5,135.5,135.0,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,134.75,135.75,135.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,135.0,136.0,135.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,135.25,136.25,135.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,135.5,136.5,136.0,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,135.75,136.75,136.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,136.0,137.0,136.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,136.25,137.25,136.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,136.5,137.5,137.0,2.0,2.0,2,2,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,136.75,137.75,137.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,137.0,138.0,137.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,137.25,138.25,137.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,137.5,138.5,138.0,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,137.75,138.75,138.25,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,138.0,139.0,138.5,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track21,138.25,139.25,138.75,3.0,3.0,3,3,13,wtc1f05,wtc1f05,3,-0.539,-0.6812
track22,0.0,1.0,0.5,1.0,1.0,1,1,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,0.25,1.25,0.75,1.0,1.0,1,1,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,0.5,1.5,1.0,0.0,0.0,0,0,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,0.75,1.75,1.25,0.0,0.0,0,0,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,1.0,2.0,1.5,0.0,0.0,0,0,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,1.25,2.25,1.75,0.0,0.0,0,0,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,1.5,2.5,2.0,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,1.75,2.75,2.25,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,2.0,3.0,2.5,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,2.25,3.25,2.75,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,2.5,3.5,3.0,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,2.75,3.75,3.25,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,3.0,4.0,3.5,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,3.25,4.25,3.75,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,3.5,4.5,4.0,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,3.75,4.75,4.25,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,4.0,5.0,4.5,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,4.25,5.25,4.75,2.0,2.0,2,2,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,4.5,5.5,5.0,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,4.75,5.75,5.25,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,5.0,6.0,5.5,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,5.25,6.25,5.75,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,5.5,6.5,6.0,2.0,2.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,5.75,6.75,6.25,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,6.0,7.0,6.5,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,6.25,7.25,6.75,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,6.5,7.5,7.0,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,6.75,7.75,7.25,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,7.0,8.0,7.5,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,7.25,8.25,7.75,3.0,3.0,3,3,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,7.5,8.5,8.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,7.75,8.75,8.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,8.0,9.0,8.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,8.25,9.25,8.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,8.5,9.5,9.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,8.75,9.75,9.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,9.0,10.0,9.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,9.25,10.25,9.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,9.5,10.5,10.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,9.75,10.75,10.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,10.0,11.0,10.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,10.25,11.25,10.75,4.0,4.0,4,4,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,10.5,11.5,11.0,4.0,4.0,4,4,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,10.75,11.75,11.25,3.0,3.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,11.0,12.0,11.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,11.25,12.25,11.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,11.5,12.5,12.0,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,11.75,12.75,12.25,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,12.0,13.0,12.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,12.25,13.25,12.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,12.5,13.5,13.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,12.75,13.75,13.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,13.0,14.0,13.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,13.25,14.25,13.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,13.5,14.5,14.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,13.75,14.75,14.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,14.0,15.0,14.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,14.25,15.25,14.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,14.5,15.5,15.0,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,14.75,15.75,15.25,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,15.0,16.0,15.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,15.25,16.25,15.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,15.5,16.5,16.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,15.75,16.75,16.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,16.0,17.0,16.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,16.25,17.25,16.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,16.5,17.5,17.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,16.75,17.75,17.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,17.0,18.0,17.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,17.25,18.25,17.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,17.5,18.5,18.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,17.75,18.75,18.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,18.0,19.0,18.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,18.25,19.25,18.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,18.5,19.5,19.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,18.75,19.75,19.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,19.0,20.0,19.5,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,19.25,20.25,19.75,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,19.5,20.5,20.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,19.75,20.75,20.25,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,20.0,21.0,20.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,20.25,21.25,20.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,20.5,21.5,21.0,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,20.75,21.75,21.25,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,21.0,22.0,21.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,21.25,22.25,21.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,21.5,22.5,22.0,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,21.75,22.75,22.25,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,22.0,23.0,22.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,22.25,23.25,22.75,6.0,6.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,22.5,23.5,23.0,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,22.75,23.75,23.25,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,23.0,24.0,23.5,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,23.25,24.25,23.75,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,23.5,24.5,24.0,7.0,7.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,23.75,24.75,24.25,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,24.0,25.0,24.5,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,24.25,25.25,24.75,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,24.5,25.5,25.0,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,24.75,25.75,25.25,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,25.0,26.0,25.5,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,25.25,26.25,25.75,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,25.5,26.5,26.0,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,25.75,26.75,26.25,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,26.0,27.0,26.5,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,26.25,27.25,26.75,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,26.5,27.5,27.0,5.0,5.0,5,5,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,26.75,27.75,27.25,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,27.0,28.0,27.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,27.25,28.25,27.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,27.5,28.5,28.0,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,27.75,28.75,28.25,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,28.0,29.0,28.5,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,28.25,29.25,28.75,6.0,6.0,6,6,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,28.5,29.5,29.0,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,28.75,29.75,29.25,7.0,7.0,7,7,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,29.0,30.0,29.5,7.0,7.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
track22,29.25,30.25,29.75,8.0,8.0,8,8,11,wtc2f07,wtc2f07,2,-0.8852,-0.9718
