stim_name,wtc_code,beat_index,optimized_crowd_beat_s
track15,wtc1p03,33,15.134999985092433
track15,wtc1p03,34,15.715013508174417
track15,wtc1p03,35,16.385001451046733
track15,wtc1p03,36,17.050004818176966
track15,wtc1p03,37,17.659998823892774
track15,wtc1p03,38,18.221200360503413
track15,wtc1p03,39,18.5855997396041
track15,wtc1p03,40,18.94999911870479
track15,wtc1p03,41,19.639999850770874
track15,wtc1p03,42,20.31500189448358
track15,wtc1p03,43,20.93499957493782
track15,wtc1p03,44,21.59499343330679
track15,wtc1p03,45,22.200002139021123
track15,wtc1p03,46,22.8599938005072
track15,wtc1p03,47,23.319999258441854
track15,wtc1p03,48,23.785000493214287
track15,wtc1p03,49,24.2100053654191
track15,wtc1p03,50,24.645000326406056
track15,wtc1p03,51,25.08749867565806
track15,wtc1p03,52,25.529997024910067
track15,wtc1p03,53,25.955005849554986
track15,wtc1p03,54,26.42999960523321
track15,wtc1p03,55,26.8800018223953
track15,wtc1p03,56,27.32999942640463
track15,wtc1p03,57,27.79001771477772
track15,wtc1p03,58,28.204999050651164
track15,wtc1p03,59,28.600003489499446
track15,wtc1p03,60,29.06000415061401
track15,wtc1p03,61,29.50499896375963
track15,wtc1p03,62,29.929999029603067
track16,wtc1f05,1,0.3349347534170623
track16,wtc1f05,2,0.8116123026120534
track16,wtc1f05,3,1.2882898518070445
track16,wtc1f05,4,1.7649674010020355
track16,wtc1f05,5,2.241644950197027
track16,wtc1f05,6,2.718322499392018
track16,wtc1f05,7,3.195000048587009
track16,wtc1f05,8,3.8400000223671427
track16,wtc1f05,9,4.2399999506995005
track16,wtc1f05,10,4.909967290990528
track16,wtc1f05,11,5.3999997948156855
track16,wtc1f05,12,5.900000068509871
track16,wtc1f05,13,6.33500005859734
track16,wtc1f05,14,6.774999813336114
track16,wtc1f05,15,7.194999989216379
track16,wtc1f05,16,7.684999926761929
track16,wtc1f05,17,8.185000043505264
track16,wtc1f05,18,8.699999992342905
track16,wtc1f05,19,9.244999715718967
track16,wtc1f05,20,9.719999813858283
track16,wtc1f05,21,10.235000132910285
track16,wtc1f05,22,10.705000182694347
track16,wtc1f05,23,11.239999263992273
track16,wtc1f05,24,11.670000240888575
track16,wtc1f05,25,12.149999759360291
track16,wtc1f05,26,12.524999973034145
track16,wtc1f05,27,13.064999996357539
track16,wtc1f05,28,13.53999993241709
track16,wtc1f05,29,13.99499994159426
track16,wtc1f05,30,14.395000118556986
track16,wtc1f05,31,14.830000265641791
track16,wtc1f05,32,15.285000158552776
track16,wtc1f05,33,15.765000101271745
track16,wtc1f05,34,16.245000374164015
track16,wtc1f05,35,16.7300002063261
track16,wtc1f05,36,17.184999956516165
track16,wtc1f05,37,17.649999990983925
