target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
max_tap_count_per_100ms_bin,mean_note_duration_s,2874,-0.010754220374984167,0.5644148588246158,0.03802381538448774,0.041520372435083414,0.03802381538448774
max_tap_count_per_100ms_bin,mtb_approx_polyphony,2880,0.010602668805997558,0.5695136671610184,0.013571371032380463,0.466593049575215,0.013571371032380463
max_tap_count_per_100ms_bin,approx_polyphony,2874,0.005622493873566263,0.7631922445592738,0.008930074956670548,0.6322659652254764,0.008930074956670548
max_tap_count_per_100ms_bin,zero_crossing_rate_mean,2880,-0.00587181321915647,0.7527764720944183,-0.005201316548211228,0.7802351176566924,0.005201316548211228
max_unique_participants_per_100ms_bin,mtb_active_note_count,2880,0.3610177613014761,2.1988197430235288e-89,0.28212910411107106,7.667887939875844e-54,0.28212910411107106
max_unique_participants_per_100ms_bin,active_note_count,2880,0.36088734454908794,2.570383998491958e-89,0.28160678713367343,1.217225762437517e-53,0.28160678713367343
max_unique_participants_per_100ms_bin,mtb_n_note_onsets,2880,0.31594962512178143,8.88068160212898e-68,0.26027733227012295,8.237771719125767e-46,0.26027733227012295
max_unique_participants_per_100ms_bin,mtb_note_onset_density_per_s,2880,0.31594962512178143,8.88068160212898e-68,0.26027733227012295,8.237771719125767e-46,0.26027733227012295
max_unique_participants_per_100ms_bin,n_note_onsets,2880,0.3157136299533441,1.1278515698245934e-67,0.26000711745867405,1.024459067584462e-45,0.26000711745867405
max_unique_participants_per_100ms_bin,note_onset_density_per_s,2880,0.3157136299533441,1.1278515698245934e-67,0.26000711745867405,1.024459067584462e-45,0.26000711745867405
max_unique_participants_per_100ms_bin,mtb_pitch_std,2874,0.2544711457021167,1.0315896821698988e-43,0.23914073846662606,1.1639976180750934e-38,0.23914073846662606
max_unique_participants_per_100ms_bin,mean_midi_ioi_s,2809,-0.2652925751219434,1.8563033250219337e-46,-0.23576528785127085,8.782820699642963e-37,0.23576528785127085
max_unique_participants_per_100ms_bin,mtb_ioi_mean_s,2809,-0.2656894472186745,1.3483975180890326e-46,-0.23572347042564049,9.045552611893732e-37,0.23572347042564049
max_unique_participants_per_100ms_bin,std_pitch,2809,0.24241814103689036,7.499022268168962e-39,0.21944738730058072,5.620477405765706e-32,0.21944738730058072
max_unique_participants_per_100ms_bin,spectral_centroid_hz_mean,2880,-0.26136507645728935,3.4160779702792257e-46,-0.20427144085472618,1.6668721138110693e-28,0.20427144085472618
max_unique_participants_per_100ms_bin,mtb_ioi_cv,2702,0.20753981737690155,1.1275739794021959e-27,0.2012704633875223,4.299765178473909e-26,0.2012704633875223
max_unique_participants_per_100ms_bin,cv_midi_ioi,2702,0.2065928819433587,1.969330834832113e-27,0.20070852727019536,5.924471163395407e-26,0.20070852727019536
max_unique_participants_per_100ms_bin,spectral_bandwidth_hz_mean,2880,-0.24896602365653975,6.087718586464917e-42,-0.19368719746436086,9.67313826805495e-26,0.19368719746436086
max_unique_participants_per_100ms_bin,spectral_bandwidth_hz_std,2880,-0.23166285277294468,2.146485006429836e-36,-0.17675928902940166,1.2107292558174314e-21,0.17675928902940166
max_unique_participants_per_100ms_bin,mir_centroid,2880,-0.20264909736781617,4.525805327622562e-28,-0.16756587015716787,1.3947500118095423e-19,0.16756587015716787
