emotion_term,target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_2,24,0.4488562755597293,0.027797334249614662,0.3069565217391304,0.1445678681051737,0.3747351317989371,0.3069565217391304
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_39,24,-0.323338795286775,0.1232662362359124,-0.3052173913043478,0.1469740173445431,0.3760244339853895,0.3052173913043478
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_37,24,0.004871609551033995,0.9819757978214759,-0.3008695652173913,0.15311364746090092,0.38671010961278823,0.3008695652173913
happy,emotion_rating_mean__happy,spectral_irregularity_Std,24,0.37059195919685,0.07463508457404844,0.29913043478260865,0.15561955446279502,0.3880639522679825,0.29913043478260865
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_9,24,0.21263843706877877,0.3184879677383253,0.29739130434782607,0.1581542605953959,0.38945486671616236,0.29739130434782607
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_17,24,0.24792053122874347,0.2427795302206469,0.29565217391304344,0.16071789336224301,0.3907194817110348,0.29565217391304344
happy,emotion_rating_mean__happy,spectral_irregularity_Mean,24,0.3374063012628799,0.10687554933976146,0.29304347826086957,0.16461785270058826,0.3907194817110348,0.29304347826086957
happy,emotion_rating_mean__happy,rhythm_tempo_Mean,24,0.3178238144804135,0.1301654776318827,0.29304347826086957,0.16461785270058826,0.3907194817110348,0.29304347826086957
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_10,24,0.3379483653971328,0.10627785571113232,0.2843478260869565,0.1780949809531224,0.41767513390196565,0.2843478260869565
happy,emotion_rating_mean__happy,simple_roughness_Mean,24,-0.2761158941591935,0.191539535347459,-0.27999999999999997,0.18511205365132619,0.4290244066977795,0.27999999999999997
happy,emotion_rating_mean__happy,spectral_mfcc_Mean_13,24,0.31397854637344713,0.13513794167128038,0.2756521739130435,0.1923169760830011,0.4405400498645491,0.2756521739130435
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_20,24,0.2878138946299292,0.17263449939723877,0.2695652173913043,0.20272227336292598,0.45881360352801087,0.2695652173913043
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_19,24,0.31751563168820995,0.13055906255429925,0.2678260869565217,0.20576390509564654,0.45881360352801087,0.2678260869565217
happy,emotion_rating_mean__happy,Mel_subband_amplitude_std_27,24,0.20298747901369438,0.34145241204501187,0.2652173913043478,0.2103838978731484,0.45881360352801087,0.2652173913043478
happy,emotion_rating_mean__happy,spectral_mfcc_Std_7,24,0.35582354509199354,0.08791843665251992,0.2643478260869565,0.2119392787870507,0.45881360352801087,0.2643478260869565
happy,emotion_rating_mean__happy,Mel_subband_amplitude_mean_30,24,0.2991044796111807,0.15565717096858944,0.2643478260869565,0.2119392787870507,0.45881360352801087,0.2643478260869565
happy,emotion_rating_mean__happy,rhythm_tempo_Std,24,-0.2292481201231748,0.2812301906130862,-0.25999999999999995,0.21983196016993545,0.46810328943955115,0.25999999999999995
happy,emotion_rating_mean__happy,spectral_rolloff95_Mean,24,0.3266880344258543,0.1192081303940628,0.2573913043478261,0.2246604898877398,0.46810328943955115,0.2573913043478261
happy,emotion_rating_mean__happy,tap_count_mean_max_per_sec,24,0.24805341686230148,0.24251888478643546,0.25652173913043474,0.22628553340548088,0.46810328943955115,0.25652173913043474
happy,emotion_rating_mean__happy,simple_centroid_Mean,24,0.2525249812106689,0.23385482470037672,0.25478260869565217,0.2295589641942164,0.46810328943955115,0.25478260869565217
happy,emotion_rating_mean__happy,spectral_dmfcc_Mean_6,24,0.3191254796655503,0.12851254207909857,0.25478260869565217,0.2295589641942164,0.46810328943955115,0.25478260869565217
happy,emotion_rating_mean__happy,istc_mean_max_unique_per_sec,24,0.24463952173427453,0.2492730876102527,0.2539130434782608,0.23120736516745433,0.46810328943955115,0.2539130434782608
happy,emotion_rating_mean__happy,spectral_ddmfcc_Mean_4,24,-0.2587866922405502,0.22206902782337676,-0.25304347826086954,0.23286356530495436,0.46810328943955115,0.25304347826086954
