target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
optimizer_beat_density_per_s,rms_std,2880,0.0380255909474997,0.0412986188788616,0.0243065574091254,0.1922154673716821,0.0243065574091254,0.24284783438666177
optimizer_beat_density_per_s,onset_strength_mean,2880,0.0346456947346956,0.063022316956662,0.0223169051131297,0.2311974417607983,0.0223169051131297,0.28514351150498457
optimizer_beat_density_per_s,mtb_ioi_mean_s,2809,0.0106003675203329,0.574398669275794,-0.0159138651461214,0.3991653415547123,0.0159138651461214,0.4720722532542031
optimizer_beat_density_per_s,onset_strength_std,2880,0.0263399066124062,0.157603026373223,0.0158758877051106,0.3943954171130114,0.0158758877051106,0.4685707019828897
optimizer_beat_density_per_s,mean_midi_ioi_s,2809,0.0109012534315474,0.563583887450691,-0.0155516241818362,0.40998555837563,0.0155516241818362,0.4826648164513098
optimizer_beat_density_per_s,spectral_rolloff_hz_std,2880,0.0081195254129513,0.6631578287996475,0.0150239868868418,0.420261753598542,0.0150239868868418,0.4881067003678134
optimizer_beat_density_per_s,mtb_duration_std_s,2874,0.01252348084621,0.5021477112294824,0.0119280906986287,0.5226889747689782,0.0119280906986287,0.5885932368050668
optimizer_beat_density_per_s,spectral_centroid_hz_std,2880,0.0063347240340139,0.7339975121618773,0.0096760607787785,0.6037198505903448,0.0096760607787785,0.6682198346277748
optimizer_beat_density_per_s,spectral_bandwidth_hz_std,2880,0.0053224230824288,0.7752540409011157,-0.0087496466151237,0.6388120106350019,0.0087496466151237,0.6981110158416265
optimizer_beat_density_per_s,mtb_n_note_onsets,2880,-0.0238139197003904,0.2013850626762512,-0.0055581996575186,0.7655832567848256,0.0055581996575186,0.8186665351049397
optimizer_beat_density_per_s,mtb_note_onset_density_per_s,2880,-0.0238139197003904,0.2013850626762512,-0.0055581996575186,0.7655832567848256,0.0055581996575186,0.8186665351049397
optimizer_beat_density_per_s,n_note_onsets,2880,-0.0237832735458648,0.2019658467814766,-0.0052079694487603,0.7799612495475207,0.0052079694487603,0.8186665351049397
optimizer_beat_density_per_s,note_onset_density_per_s,2880,-0.0237832735458648,0.2019658467814766,-0.0052079694487603,0.7799612495475207,0.0052079694487603,0.8186665351049397
optimizer_beat_density_per_s,mtb_ioi_std_s,2809,-0.0092507520924718,0.6240757873489347,-0.0049412313152273,0.7934985416469064,0.0049412313152273,0.8253659529580271
optimizer_beat_density_per_s,approx_polyphony,2874,0.0136042315325167,0.4659801033720815,0.0043489352000985,0.8157266233852555,0.0043489352000985,0.8426428838263638
optimizer_beat_density_per_s,mtb_approx_polyphony,2880,0.0136948110675361,0.4625489724063256,0.0039404504314911,0.8325940542149053,0.0039404504314911,0.8557216668319859
optimizer_beat_density_per_s,cv_midi_ioi,2702,0.0043906657471709,0.8195485518273207,-0.0012201285232437,0.9494528514726536,0.0012201285232437,0.9574812376822797
optimizer_beat_density_per_s,mtb_active_note_count,2880,-0.0256753232728951,0.16835420829712,0.0011669290925347,0.9500875601712196,0.0011669290925347,0.9574812376822797
optimizer_beat_density_per_s,mtb_ioi_cv,2702,0.0049118999918261,0.7985626698961603,-0.0010611155780475,0.956033228279639,0.0010611155780475,0.9597387834280097
optimizer_beat_density_per_s,active_note_count,2880,-0.0258347839045799,0.1657256983674459,0.0004625150741679,0.9802062038953342,0.0004625150741679,0.9802062038953342
optimizer_peak_coverage_70ms,mtb_ioi_mean_s,2710,-0.0937509242002502,1.0136352782134866e-06,-0.0898062804910182,2.8351935627082992e-06,0.0898062804910182,8.74184681835059e-06
optimizer_peak_coverage_70ms,mean_midi_ioi_s,2710,-0.0937245952335725,1.0207594301069955e-06,-0.0896216515136956,2.9719872271629205e-06,0.0896216515136956,9.055819903943488e-06
optimizer_peak_coverage_70ms,mtb_active_note_count,2777,0.1094084300872647,7.457348216722662e-09,0.0712943992641917,0.0001698369627197,0.0712943992641917,0.000414978993815116
optimizer_peak_coverage_70ms,mtb_pitch_std,2771,0.1152578078723603,1.1667009420911076e-09,0.0699120543542259,0.0002304715054849,0.0699120543542259,0.0005527048140795287
optimizer_peak_coverage_70ms,std_pitch,2710,0.1146882920305418,2.13202176531393e-09,0.0690335590118212,0.0003227030827048,0.0690335590118212,0.000755247580304
optimizer_peak_coverage_70ms,active_note_count,2777,0.1087449307565885,9.190877435816426e-09,0.0681820554080187,0.000323677534416,0.0681820554080187,0.000755247580304
optimizer_peak_coverage_70ms,mtb_duration_std_s,2771,0.000614011211904,0.9742271095742256,-0.0605393334409954,0.0014311463416884,0.0605393334409954,0.003114847920145341
optimizer_peak_coverage_70ms,n_note_onsets,2777,0.0950235077659771,5.260006287700396e-07,0.058496330102545,0.0020434154805284,0.058496330102545,0.004200354043308378
optimizer_peak_coverage_70ms,note_onset_density_per_s,2777,0.0950235077659771,5.260006287700396e-07,0.058496330102545,0.0020434154805284,0.058496330102545,0.004200354043308378
optimizer_peak_coverage_70ms,mtb_n_note_onsets,2777,0.0951384631917485,5.095699464072215e-07,0.0581998582817672,0.0021535791483595,0.0581998582817672,0.004357632808008676
optimizer_peak_coverage_70ms,mtb_note_onset_density_per_s,2777,0.0951384631917485,5.095699464072215e-07,0.0581998582817672,0.0021535791483595,0.0581998582817672,0.004357632808008676
optimizer_peak_coverage_70ms,spectral_rolloff_hz_std,2777,0.0031929126719973,0.8664397956752502,0.0570431668957423,0.0026374152836609,0.0570431668957423,0.0052952756470401015
optimizer_peak_coverage_70ms,mean_velocity,2771,-0.0633666595012684,0.0008453920579378,-0.0543865477266372,0.0041865643703982,0.0543865477266372,0.007914745780533824
optimizer_peak_coverage_70ms,mir_brightness,2777,-0.0618013367808944,0.0011203879941202,-0.0541678399589416,0.0042995203876335,0.0541678399589416,0.008069389713022294
optimizer_peak_coverage_70ms,spectral_centroid_hz_mean,2777,-0.0462701957804727,0.0147475319312795,-0.0478489096835463,0.0116751059350248,0.0478489096835463,0.018781692156344242
optimizer_peak_coverage_70ms,mir_centroid,2777,-0.0306127710505094,0.1067748206332915,-0.0472410050532182,0.0127836496952934,0.0472410050532182,0.020438057228895003
optimizer_peak_coverage_70ms,spectral_centroid_hz_std,2777,-0.0025612507494581,0.892682778387929,0.0354236911367992,0.0619747457012289,0.0354236911367992,0.08629816740117358
optimizer_peak_coverage_70ms,zero_crossing_rate_mean,2777,-0.0246553778704735,0.1939840665463247,-0.0345467340983713,0.0687222343843781,0.0345467340983713,0.09367925634502068
optimizer_peak_coverage_70ms,onset_strength_std,2777,-0.0039345114300385,0.8358182275500969,-0.0325323562182879,0.0865200042629803,0.0325323562182879,0.11491631335442
optimizer_peak_coverage_70ms,zero_crossing_rate_std,2777,-0.049551866827967,0.0090099657750941,-0.0299384470183277,0.114722596277381,0.0299384470183277,0.15006642644364485
optimizer_peak_coverage_70ms,mtb_ioi_cv,2613,0.0701584353852314,0.0003319085699271,0.0285724199409856,0.1442487840573521,0.0285724199409856,0.18404155207317333
