participant_id,trial_id,stim_name,wtc_code,emotion_term,trial_mean_rating,trial_sd_rating,trial_min_rating,trial_max_rating,trial_final_rating,n_samples,completed_audio,audio_duration_s,response_duration_s,missed_sample_count,familiarity,enjoyment,playback_difficulty,trial_order,istc_mean_max_unique_per_sec,mean_tap_count_per_100ms_bin,mean_unique_participants_per_100ms_bin,tapping_study_n_participants,duration_s,simple_lowenergy_Mean,simple_brightness_Mean,simple_roughness_Mean,simple_centroid_Mean,rhythm_tempo_Mean,dynamics_rms_Mean,notedensity_per_s,pitch_mean,pitch_std,ioi_mean_s,ioi_cv,beta_perf,beta_score
133,1086,track6,wtc1p04,calm,2.7259380097879284,0.562960175811422,1.0,3.0,3.0,613,True,153.9185,159.32109999990465,0.0,,,,1.0,4.664516129032258,1.4522661523625844,1.4522661523625844,12,152.922729166667,0.556500408830744,0.116038633746626,305.188064356151,879.321048703528,111.62025477803,0.873671516520163,4.8276198779425,63.7742382271468,10.2231822193168,0.207141412390197,0.901583368698466,-0.2648,-0.5101
133,1090,track13,wtc1p15,calm,1.0,0.0,1.0,1.0,1.0,201,True,51.07589999985695,52.847799999952315,0.0,,,,2.0,5.882352941176471,2.2873900293255134,2.2844574780058653,11,50.0420833333333,0.5325,0.119025455393373,781.363377409782,879.97867213876,153.967382126685,0.909304177795278,13.0264532434709,62.6595041322314,10.2975482399311,0.0767668667218545,0.565420911658314,-0.417,-0.2511
133,1093,track9,wtc1f03,calm,1.797979797979798,0.40184560675138564,1.0,2.0,2.0,594,True,150.132,151.7027999999523,0.0,,,,3.0,7.059602649006623,2.039260969976905,2.0382711976245464,11,148.155854166667,0.567594936708861,0.148399124631772,441.46661894317,958.502226653409,157.440181166384,0.885511928871455,9.90319877481434,63.3170048985304,10.1329881439863,0.100977474323063,0.841850094123892,-0.6237,-0.6974
133,1097,track12,wtc1p04,calm,3.928,0.4595147942709214,1.0,4.0,4.0,625,True,156.84729999995233,165.49109999990463,0.0,,,,4.0,5.286624203821656,1.4163498098859315,1.414765525982256,12,155.84425,0.538350449293967,0.116633622922048,438.496115251889,880.484397662339,127.925555008647,0.91623045702365,4.3486177417564,63.6295180722892,10.4606467479691,0.229958129084968,0.786149747869222,-0.3545,-0.5101
133,1102,track20,wtc2p24,calm,1.7701149425287357,1.3117026729826702,1.0,4.0,4.0,522,True,131.46,135.644,0.0,,,,5.0,8.092307692307692,2.5017182130584192,2.4990454371897672,12,130.401520833333,0.543624161073825,0.10723986271948,514.276701417101,842.748080238012,117.337631892261,0.924875317629147,6.90321122593636,62.4235159817352,9.00830572754317,0.144860119047619,0.879273275163003,-0.44,-0.3163
133,1105,track22,wtc2f07,calm,3.0775623268698062,1.3862702306385186,1.0,4.0,4.0,361,True,92.02660000014303,93.1335,0.0,,,,6.0,6.870967741935484,1.4614147909967845,1.4614147909967845,11,89.9877708333333,0.563368538076709,0.12709248841586,564.293426211306,909.259629248626,129.13666805186,0.887622808979865,8.18259525325088,62.6107954545455,8.89078333921394,0.122210615220484,1.14938215047034,-0.8852,-0.9718
133,1109,track19,wtc1p03,calm,1.098901098901099,0.2990774437975789,1.0,2.0,1.0,273,True,69.22360000014305,73.65370000004768,0.0,,,,7.0,6.9714285714285715,2.9454674220963173,2.941926345609065,12,68.1815625,0.553925165077036,0.122679996061697,461.759009347913,887.440483634278,129.443266731726,0.932958323829663,12.2710491842324,65.8461538461538,10.0457910024917,0.0814926242236027,0.566771877395218,-1.3369,-1.2469
133,1111,track14,wtc1p17,calm,1.0,0.0,1.0,1.0,1.0,281,True,70.86970000004769,98.1105,0.0,,,,8.0,7.726027397260274,2.5159755268524813,2.507817811012917,12,69.8735625,0.531686358754028,0.214418024478562,415.161648716329,1122.82423516138,113.846084341664,0.867739341842776,10.2490566037736,62.3029411764706,9.64125234912813,0.0975699558173785,0.889957659111444,-0.9336,-0.9849
133,1115,track16,wtc1f05,calm,1.0,0.0,1.0,1.0,1.0,423,True,106.50429999995232,356.8152000000477,0.0,,,,9.0,6.81651376146789,2.118131868131868,2.1103479853479854,11,105.271166666667,0.544072226181991,0.111799507208478,504.653097763932,878.386275093072,110.896623975831,0.900910935379022,7.68802487132191,62.7824967824968,10.8367836007549,0.130072419995704,1.46700412219252,-0.5387,-0.6812
133,1123,track17,wtc2f07,calm,1.0982532751091703,0.5345371678858212,1.0,4.0,4.0,458,True,116.20210000014303,122.1395,0.0,,,,10.0,6.155172413793103,1.5387912558936991,1.5383626232318903,12,114.201104166667,0.569739435077732,0.141491615004114,350.218231276185,946.50228563803,132.744514994658,0.853485756679423,6.32840041654336,62.5817655571635,8.923355631088,0.15801781400966,1.16017808589658,-0.7004,-0.9718
133,1127,track8,wtc1f03,calm,2.9226305609284333,0.38605845250964593,1.0,3.0,3.0,517,True,130.94959999990462,144.17339999985694,0.0,,,,11.0,6.846153846153846,1.9388379204892967,1.938073394495413,11,128.962416666667,0.549932131083964,0.111241589134918,374.694132862244,857.223524817269,120.307988103436,0.923512351659645,11.4582677821653,63.337752965806,10.1044312270494,0.0872732265479512,0.847894678197135,-0.6684,-0.6974
133,1132,track11,wtc1p15,calm,1.9489795918367347,0.2206028560426893,1.0,2.0,2.0,196,True,49.94590000009537,53.59740000009537,0.0,,,,12.0,5.568627450980392,2.5684931506849313,2.567514677103718,11,48.8502708333333,0.583205325140809,0.135362059647791,598.935581038626,892.146793708488,150.487594915309,0.909171933973928,13.0615153370817,62.7042483660131,10.3160743236218,0.0765607951445719,0.555419596662472,-0.2187,-0.2511
134,1092,track16,wtc1f05,calm,3.5687203791469195,0.9163429185786892,1.0,5.0,4.0,422,True,106.502,110.15119999999924,1.0,,,,1.0,6.81651376146789,2.118131868131868,2.1103479853479854,11,105.271166666667,0.544072226181991,0.111799507208478,504.653097763932,878.386275093072,110.896623975831,0.900910935379022,7.68802487132191,62.7824967824968,10.8367836007549,0.130072419995704,1.46700412219252,-0.5387,-0.6812
134,1095,track15,wtc1p03,calm,3.4310344827586206,0.9967432949554558,1.0,5.0,4.0,290,True,73.13839999999851,102.55629999999888,0.0,,,,2.0,6.533333333333333,2.992734478203434,2.984147952443857,12,72.1329166666667,0.561373092926491,0.156917047425785,225.213019342757,1078.23064944086,130.034820779388,0.868303445803126,11.7247477610248,65.8479604449938,10.0252341973295,0.0852896813118813,0.611336572105848,-1.0295,-1.2469
134,1098,track21,wtc1f05,calm,3.307129798903108,0.9781516113039325,1.0,5.0,4.0,547,True,138.374,206.77140000000037,0.0,,,,3.0,5.618705035971223,1.9470293486041517,1.9463135289906943,13,136.402333333333,0.5974335472044,0.169801432700266,404.670456123329,1043.17366770034,118.871133629973,0.827858830694277,6.09572676982294,62.2900378310214,11.3754393465417,0.164049347643094,1.56532396539124,-0.539,-0.6812
134,1103,track17,wtc2f07,calm,3.438864628820961,0.9031772383461024,1.0,5.0,4.0,458,True,116.20570000000112,129.96559999999965,0.0,,,,4.0,6.155172413793103,1.5387912558936991,1.5383626232318903,12,114.201104166667,0.569739435077732,0.141491615004114,350.218231276185,946.50228563803,132.744514994658,0.853485756679423,6.32840041654336,62.5817655571635,8.923355631088,0.15801781400966,1.16017808589658,-0.7004,-0.9718
134,1108,track24,wtc1p17,calm,3.883720930232558,0.9711337576223983,1.0,5.0,5.0,301,True,76.071,80.92959999999962,0.0,,,,5.0,6.87012987012987,2.0870406189555126,2.0870406189555126,11,74.9687708333333,0.57691024357691,0.153547895470363,348.095837686728,955.447199921652,113.100983541648,0.893241188017094,9.34767545212138,62.3779761904762,9.63042821539888,0.106978468082464,0.893713562430838,-1.0328,-0.9849
134,1110,track23,wtc1p03,calm,4.194539249146757,0.9825729133923403,1.0,5.0,5.0,293,True,73.9646000000015,75.14760000000149,0.0,,,,6.0,6.108108108108108,2.5023348899266176,2.4903268845897264,11,72.9797916666667,0.547292666209733,0.0987102797719146,362.7451839569,862.159367787307,128.465824056335,0.918447017505214,11.6573229764719,65.8382716049383,10.0228301555316,0.0857829882571076,0.574507290487869,-1.1204,-1.2469
134,1113,track12,wtc1p04,calm,3.6832,0.9500958116327273,1.0,5.0,5.0,625,True,156.84230000000073,158.29320000000112,0.0,,,,7.0,5.286624203821656,1.4163498098859315,1.414765525982256,12,155.84425,0.538350449293967,0.116633622922048,438.496115251889,880.484397662339,127.925555008647,0.91623045702365,4.3486177417564,63.6295180722892,10.4606467479691,0.229958129084968,0.786149747869222,-0.3545,-0.5101
134,1116,track4,wtc2f06,calm,3.4525862068965516,1.0318438449756293,1.0,5.0,5.0,464,True,117.57440000000037,119.78630000000076,0.0,,,,8.0,6.310924369747899,1.9564489112227803,1.9556113902847572,11,115.588895833333,0.548247511899611,0.13921928674826,577.725350736037,888.42808617413,123.883915101728,0.877429340471768,7.16077664478289,61.8129675810474,10.1837025032943,0.139649656679149,0.897374650732673,-0.9994,-0.9258
134,1119,track22,wtc2f07,calm,3.4210526315789473,1.1205157542647741,1.0,5.0,5.0,361,True,92.02270000000112,93.77190000000036,0.0,,,,9.0,6.870967741935484,1.4614147909967845,1.4614147909967845,11,89.9877708333333,0.563368538076709,0.12709248841586,564.293426211306,909.259629248626,129.13666805186,0.887622808979865,8.18259525325088,62.6107954545455,8.89078333921394,0.122210615220484,1.14938215047034,-0.8852,-0.9718
134,1122,track7,wtc2p24,calm,3.3463497453310698,0.7795697530812442,1.0,5.0,5.0,589,True,148.197,151.1197999999989,0.0,,,,10.0,6.758389261744966,1.9435726210350583,1.9415692821368948,12,147.1345,0.545037389530931,0.178181070618082,260.699065728433,1087.87460995274,110.069228018644,0.885673105596779,6.23098170414872,62.665544332211,9.01336910977174,0.160488354400749,1.06942069057608,-0.5012,-0.3163
134,1126,track9,wtc1f03,calm,3.2962962962962963,0.9014246283672687,1.0,5.0,5.0,594,True,150.13769999999926,151.9925,0.0,,,,11.0,7.059602649006623,2.039260969976905,2.0382711976245464,11,148.155854166667,0.567594936708861,0.148399124631772,441.46661894317,958.502226653409,157.440181166384,0.885511928871455,9.90319877481434,63.3170048985304,10.1329881439863,0.100977474323063,0.841850094123892,-0.6237,-0.6974
134,1131,track10,wtc1p03,calm,3.1787878787878787,1.1331580465739302,1.0,5.0,5.0,330,True,83.25309999999963,85.09509999999963,1.0,,,,12.0,7.234567901234568,2.918242830994509,2.918242830994509,13,82.277375,0.564741641337386,0.138903115949354,454.299091129585,955.20759059785,128.566976866947,0.867917303007644,10.2802344166223,65.8708074534161,10.0215293104567,0.0972740464344937,0.698889924365613,-1.2481,-1.2469
135,1120,track12,wtc1p04,energetic,1.3776,0.4851750939556481,1.0,2.0,1.0,625,True,156.8415,164.03430000019074,0.0,,,,1.0,5.286624203821656,1.4163498098859315,1.414765525982256,12,155.84425,0.538350449293967,0.116633622922048,438.496115251889,880.484397662339,127.925555008647,0.91623045702365,4.3486177417564,63.6295180722892,10.4606467479691,0.229958129084968,0.786149747869222,-0.3545,-0.5101
135,1124,track2,wtc1p15,energetic,4.081218274111675,1.234496732156537,1.0,5.0,1.0,197,True,49.7620999994278,53.08180000019073,0.0,,,,2.0,6.607843137254902,3.314868804664723,3.312925170068027,12,48.7654375,0.556695741405849,0.251281672351986,137.816062714424,1309.78816901381,130.667587735916,0.855857702101979,13.5333133045227,62.6824877250409,10.2733462726195,0.0738917349726775,0.681576107266024,-0.3972,-0.2511
135,1125,track3,wtc2f06,energetic,2.3215767634854774,0.6271003820007703,1.0,3.0,1.0,482,True,122.05280000019071,125.3319000005722,0.0,,,,3.0,8.14516129032258,3.008814102564102,2.983173076923077,12,120.055354166667,0.565090606123724,0.133373697745795,515.822375848789,910.200368991156,121.728712722755,0.870161955501223,6.90616351294095,61.811013767209,10.1831882116528,0.144798193400167,0.894308003000556,-1.0934,-0.9258
135,1128,track10,wtc1p03,energetic,3.1363636363636362,0.8413038736343772,1.0,4.0,1.0,330,True,83.25240000057221,119.54769999980928,1.0,,,,4.0,7.234567901234568,2.918242830994509,2.918242830994509,13,82.277375,0.564741641337386,0.138903115949354,454.299091129585,955.20759059785,128.566976866947,0.867917303007644,10.2802344166223,65.8708074534161,10.0215293104567,0.0972740464344937,0.698889924365613,-1.2481,-1.2469
135,1134,track16,wtc1f05,energetic,2.1300236406619386,0.546094925526909,1.0,3.0,1.0,423,True,106.50219999980926,109.83769999980926,0.0,,,,5.0,6.81651376146789,2.118131868131868,2.1103479853479854,11,105.271166666667,0.544072226181991,0.111799507208478,504.653097763932,878.386275093072,110.896623975831,0.900910935379022,7.68802487132191,62.7824967824968,10.8367836007549,0.130072419995704,1.46700412219252,-0.5387,-0.6812
135,1136,track24,wtc1p17,energetic,2.292358803986711,0.554594221778919,1.0,3.0,1.0,301,True,76.0725,81.24189999961852,0.0,,,,6.0,6.87012987012987,2.0870406189555126,2.0870406189555126,11,74.9687708333333,0.57691024357691,0.153547895470363,348.095837686728,955.447199921652,113.100983541648,0.893241188017094,9.34767545212138,62.3779761904762,9.63042821539888,0.106978468082464,0.893713562430838,-1.0328,-0.9849
135,1137,track19,wtc1p03,energetic,3.293040293040293,0.6546125272789264,1.0,4.0,1.0,273,True,69.23160000038148,73.05580000019073,0.0,,,,7.0,6.9714285714285715,2.9454674220963173,2.941926345609065,12,68.1815625,0.553925165077036,0.122679996061697,461.759009347913,887.440483634278,129.443266731726,0.932958323829663,12.2710491842324,65.8461538461538,10.0457910024917,0.0814926242236027,0.566771877395218,-1.3369,-1.2469
135,1139,track5,wtc2p01,energetic,1.2257001647446457,0.4183873594621717,1.0,2.0,1.0,607,True,152.49169999980927,154.72810000038146,0.0,,,,8.0,5.9605263157894735,1.581806282722513,1.581806282722513,11,151.491166666667,0.55694948827996,0.283303717699768,198.719283777331,1372.87847073573,104.113011808584,0.865894219601511,5.59212796979665,61.9142512077295,10.5704815792427,0.178822803305119,0.771021857746449,-0.3205,-0.1693
135,1144,track14,wtc1p17,energetic,2.434163701067616,0.6066065695729895,1.0,3.0,1.0,281,True,70.86309999942779,81.27409999942779,0.0,,,,9.0,7.726027397260274,2.5159755268524813,2.507817811012917,12,69.8735625,0.531686358754028,0.214418024478562,415.161648716329,1122.82423516138,113.846084341664,0.867739341842776,10.2490566037736,62.3029411764706,9.64125234912813,0.0975699558173785,0.889957659111444,-0.9336,-0.9849
135,1145,track17,wtc2f07,energetic,1.0698689956331877,0.2552048653174592,1.0,2.0,1.0,458,True,116.203,145.2955,0.0,,,,10.0,6.155172413793103,1.5387912558936991,1.5383626232318903,12,114.201104166667,0.569739435077732,0.141491615004114,350.218231276185,946.50228563803,132.744514994658,0.853485756679423,6.32840041654336,62.5817655571635,8.923355631088,0.15801781400966,1.16017808589658,-0.7004,-0.9718
135,1149,track1,wtc1p15,energetic,3.2318840579710146,0.8091394362338854,1.0,4.0,1.0,207,True,52.70239999961853,65.46739999961854,0.0,,,,11.0,5.622641509433962,2.5419776119402986,2.541044776119403,11,51.6315,0.539728682170543,0.193816587729097,169.656858023745,1125.76869675832,148.514903024648,0.871966536041874,12.5624541477597,62.6384742951907,10.2690700485348,0.0796022805924695,0.652187943634647,-0.2186,-0.2511
135,1151,track7,wtc2p24,energetic,1.6213921901528014,0.48545241260589966,1.0,2.0,1.0,589,True,148.192,149.58929999923706,0.0,,,,12.0,6.758389261744966,1.9435726210350583,1.9415692821368948,12,147.1345,0.545037389530931,0.178181070618082,260.699065728433,1087.87460995274,110.069228018644,0.885673105596779,6.23098170414872,62.665544332211,9.01336910977174,0.160488354400749,1.06942069057608,-0.5012,-0.3163
137,1130,track11,wtc1p15,happy,3.0408163265306123,1.4244629566292695,1.0,5.0,4.0,196,True,49.9495,51.95059999999404,0.0,,,,1.0,5.568627450980392,2.5684931506849313,2.567514677103718,11,48.8502708333333,0.583205325140809,0.135362059647791,598.935581038626,892.146793708488,150.487594915309,0.909171933973928,13.0615153370817,62.7042483660131,10.3160743236218,0.0765607951445719,0.555419596662472,-0.2187,-0.2511
137,1133,track19,wtc1p03,happy,3.065934065934066,1.0481306658501794,1.0,5.0,3.0,273,True,69.23860000002384,71.229,0.0,,,,2.0,6.9714285714285715,2.9454674220963173,2.941926345609065,12,68.1815625,0.553925165077036,0.122679996061697,461.759009347913,887.440483634278,129.443266731726,0.932958323829663,12.2710491842324,65.8461538461538,10.0457910024917,0.0814926242236027,0.566771877395218,-1.3369,-1.2469
137,1135,track18,wtc2p01,happy,2.7944732297063903,0.49660145044058185,1.0,4.0,3.0,579,True,145.398,150.58879999998211,0.0,,,,3.0,6.8493150684931505,1.7416382252559728,1.7416382252559728,10,144.397875,0.58468998960859,0.241899179416088,303.735907109027,1255.73408653542,108.418812884376,0.888473141589252,5.95376540222614,61.8776978417266,10.5549226796285,0.167960934373749,0.721034277903633,-0.2781,-0.1693
137,1138,track14,wtc1p17,happy,3.8647686832740216,0.5942017753868655,1.0,4.0,4.0,281,True,70.87690000000596,73.97569999998808,0.0,,,,4.0,7.726027397260274,2.5159755268524813,2.507817811012917,12,69.8735625,0.531686358754028,0.214418024478562,415.161648716329,1122.82423516138,113.846084341664,0.867739341842776,10.2490566037736,62.3029411764706,9.64125234912813,0.0975699558173785,0.889957659111444,-0.9336,-0.9849
137,1140,track23,wtc1p03,happy,4.296928327645051,0.7611437758959909,1.0,5.0,5.0,293,True,73.96730000001192,74.74990000000597,0.0,,,,5.0,6.108108108108108,2.5023348899266176,2.4903268845897264,11,72.9797916666667,0.547292666209733,0.0987102797719146,362.7451839569,862.159367787307,128.465824056335,0.918447017505214,11.6573229764719,65.8382716049383,10.0228301555316,0.0857829882571076,0.574507290487869,-1.1204,-1.2469
137,1142,track8,wtc1f03,happy,3.0986460348162477,0.7496369304980991,1.0,4.0,4.0,517,True,130.9415,178.27040000000596,0.0,,,,6.0,6.846153846153846,1.9388379204892967,1.938073394495413,11,128.962416666667,0.549932131083964,0.111241589134918,374.694132862244,857.223524817269,120.307988103436,0.923512351659645,11.4582677821653,63.337752965806,10.1044312270494,0.0872732265479512,0.847894678197135,-0.6684,-0.6974
137,1147,track6,wtc1p04,happy,1.0783034257748776,0.26886786232312265,1.0,2.0,1.0,613,True,153.9128000000119,341.773599999994,0.0,,,,7.0,4.664516129032258,1.4522661523625844,1.4522661523625844,12,152.922729166667,0.556500408830744,0.116038633746626,305.188064356151,879.321048703528,111.62025477803,0.873671516520163,4.8276198779425,63.7742382271468,10.2231822193168,0.207141412390197,0.901583368698466,-0.2648,-0.5101
137,1156,track15,wtc1p03,happy,3.913793103448276,1.1509659364218758,1.0,5.0,3.0,290,True,73.13609999999404,74.90709999999405,0.0,,,,8.0,6.533333333333333,2.992734478203434,2.984147952443857,12,72.1329166666667,0.561373092926491,0.156917047425785,225.213019342757,1078.23064944086,130.034820779388,0.868303445803126,11.7247477610248,65.8479604449938,10.0252341973295,0.0852896813118813,0.611336572105848,-1.0295,-1.2469
137,1159,track20,wtc2p24,happy,1.0,0.0,1.0,1.0,1.0,522,True,131.4633000000119,147.46220000001787,0.0,,,,9.0,8.092307692307692,2.5017182130584192,2.4990454371897672,12,130.401520833333,0.543624161073825,0.10723986271948,514.276701417101,842.748080238012,117.337631892261,0.924875317629147,6.90321122593636,62.4235159817352,9.00830572754317,0.144860119047619,0.879273275163003,-0.44,-0.3163
137,1163,track7,wtc2p24,happy,2.2784380305602716,1.0740730562917489,1.0,5.0,3.0,589,True,148.19429999998212,199.17479999998213,0.0,,,,10.0,6.758389261744966,1.9435726210350583,1.9415692821368948,12,147.1345,0.545037389530931,0.178181070618082,260.699065728433,1087.87460995274,110.069228018644,0.885673105596779,6.23098170414872,62.665544332211,9.01336910977174,0.160488354400749,1.06942069057608,-0.5012,-0.3163
137,1169,track10,wtc1p03,happy,3.8636363636363638,0.6258456561324102,1.0,4.0,4.0,330,True,83.25009999999403,85.9735,1.0,,,,11.0,7.234567901234568,2.918242830994509,2.918242830994509,13,82.277375,0.564741641337386,0.138903115949354,454.299091129585,955.20759059785,128.566976866947,0.867917303007644,10.2802344166223,65.8708074534161,10.0215293104567,0.0972740464344937,0.698889924365613,-1.2481,-1.2469
137,1172,track9,wtc1f03,happy,3.223905723905724,0.7244472670243522,1.0,4.0,3.0,594,True,150.137,150.5795,0.0,,,,12.0,7.059602649006623,2.039260969976905,2.0382711976245464,11,148.155854166667,0.567594936708861,0.148399124631772,441.46661894317,958.502226653409,157.440181166384,0.885511928871455,9.90319877481434,63.3170048985304,10.1329881439863,0.100977474323063,0.841850094123892,-0.6237,-0.6974
139,1143,track5,wtc2p01,sad,2.5831960461285006,0.6154616712381195,1.0,3.0,1.0,607,True,152.48639999997616,155.2887000000477,0.0,,,,1.0,5.9605263157894735,1.581806282722513,1.581806282722513,11,151.491166666667,0.55694948827996,0.283303717699768,198.719283777331,1372.87847073573,104.113011808584,0.865894219601511,5.59212796979665,61.9142512077295,10.5704815792427,0.178822803305119,0.771021857746449,-0.3205,-0.1693
139,1146,track8,wtc1f03,sad,1.4448742746615086,0.5801612259673976,1.0,3.0,1.0,517,True,130.93589999997616,139.4452999999523,0.0,,,,2.0,6.846153846153846,1.9388379204892967,1.938073394495413,11,128.962416666667,0.549932131083964,0.111241589134918,374.694132862244,857.223524817269,120.307988103436,0.923512351659645,11.4582677821653,63.337752965806,10.1044312270494,0.0872732265479512,0.847894678197135,-0.6684,-0.6974
139,1150,track13,wtc1p15,sad,1.0,0.0,1.0,1.0,1.0,201,True,51.072,54.04639999997616,0.0,,,,3.0,5.882352941176471,2.2873900293255134,2.2844574780058653,11,50.0420833333333,0.5325,0.119025455393373,781.363377409782,879.97867213876,153.967382126685,0.909304177795278,13.0264532434709,62.6595041322314,10.2975482399311,0.0767668667218545,0.565420911658314,-0.417,-0.2511
139,1153,track7,wtc2p24,sad,3.4380305602716468,0.9574165524194754,1.0,5.0,1.0,589,True,148.18179999995232,152.44469999992847,0.0,,,,4.0,6.758389261744966,1.9435726210350583,1.9415692821368948,12,147.1345,0.545037389530931,0.178181070618082,260.699065728433,1087.87460995274,110.069228018644,0.885673105596779,6.23098170414872,62.665544332211,9.01336910977174,0.160488354400749,1.06942069057608,-0.5012,-0.3163
139,1155,track20,wtc2p24,sad,3.5229885057471266,0.7254942559487658,1.0,5.0,3.0,522,True,131.4545,133.48289999997615,0.0,,,,5.0,8.092307692307692,2.5017182130584192,2.4990454371897672,12,130.401520833333,0.543624161073825,0.10723986271948,514.276701417101,842.748080238012,117.337631892261,0.924875317629147,6.90321122593636,62.4235159817352,9.00830572754317,0.144860119047619,0.879273275163003,-0.44,-0.3163
139,1160,track17,wtc2f07,sad,2.3602620087336246,0.7330234271617433,1.0,3.0,1.0,458,True,116.19820000004768,117.22270000004768,0.0,,,,6.0,6.155172413793103,1.5387912558936991,1.5383626232318903,12,114.201104166667,0.569739435077732,0.141491615004114,350.218231276185,946.50228563803,132.744514994658,0.853485756679423,6.32840041654336,62.5817655571635,8.923355631088,0.15801781400966,1.16017808589658,-0.7004,-0.9718
139,1164,track15,wtc1p03,sad,1.103448275862069,0.30506991497802377,1.0,2.0,1.0,290,True,73.12829999995232,75.18669999992848,0.0,,,,7.0,6.533333333333333,2.992734478203434,2.984147952443857,12,72.1329166666667,0.561373092926491,0.156917047425785,225.213019342757,1078.23064944086,130.034820779388,0.868303445803126,11.7247477610248,65.8479604449938,10.0252341973295,0.0852896813118813,0.611336572105848,-1.0295,-1.2469
139,1166,track21,wtc1f05,sad,2.669104204753199,1.1837636794683488,1.0,5.0,1.0,547,True,138.36289999997615,140.75030000007152,0.0,,,,8.0,5.618705035971223,1.9470293486041517,1.9463135289906943,13,136.402333333333,0.5974335472044,0.169801432700266,404.670456123329,1043.17366770034,118.871133629973,0.827858830694277,6.09572676982294,62.2900378310214,11.3754393465417,0.164049347643094,1.56532396539124,-0.539,-0.6812
139,1171,track10,wtc1p03,sad,1.2454545454545454,0.4310099182145776,1.0,2.0,1.0,330,True,83.24739999997615,83.895,0.0,,,,9.0,7.234567901234568,2.918242830994509,2.918242830994509,13,82.277375,0.564741641337386,0.138903115949354,454.299091129585,955.20759059785,128.566976866947,0.867917303007644,10.2802344166223,65.8708074534161,10.0215293104567,0.0972740464344937,0.698889924365613,-1.2481,-1.2469
139,1175,track12,wtc1p04,sad,3.3312,0.7746397011944763,1.0,4.0,1.0,625,True,156.83260000002383,159.4465,0.0,,,,10.0,5.286624203821656,1.4163498098859315,1.414765525982256,12,155.84425,0.538350449293967,0.116633622922048,438.496115251889,880.484397662339,127.925555008647,0.91623045702365,4.3486177417564,63.6295180722892,10.4606467479691,0.229958129084968,0.786149747869222,-0.3545,-0.5101
139,1179,track11,wtc1p15,sad,1.5612244897959184,0.4975081812106543,1.0,2.0,1.0,196,True,49.944699999928474,51.94029999995232,0.0,,,,11.0,5.568627450980392,2.5684931506849313,2.567514677103718,11,48.8502708333333,0.583205325140809,0.135362059647791,598.935581038626,892.146793708488,150.487594915309,0.909171933973928,13.0615153370817,62.7042483660131,10.3160743236218,0.0765607951445719,0.555419596662472,-0.2187,-0.2511
139,1181,track9,wtc1f03,sad,1.5606060606060606,0.557515238213364,1.0,3.0,1.0,594,True,150.1265,152.00029999995232,0.0,,,,12.0,7.059602649006623,2.039260969976905,2.0382711976245464,11,148.155854166667,0.567594936708861,0.148399124631772,441.46661894317,958.502226653409,157.440181166384,0.885511928871455,9.90319877481434,63.3170048985304,10.1329881439863,0.100977474323063,0.841850094123892,-0.6237,-0.6974
140,1152,track5,wtc2p01,happy,2.2059308072487642,0.9944222737704539,1.0,4.0,4.0,607,True,152.49689999997616,158.876,0.0,,,,1.0,5.9605263157894735,1.581806282722513,1.581806282722513,11,151.491166666667,0.55694948827996,0.283303717699768,198.719283777331,1372.87847073573,104.113011808584,0.865894219601511,5.59212796979665,61.9142512077295,10.5704815792427,0.178822803305119,0.771021857746449,-0.3205,-0.1693
140,1158,track12,wtc1p04,happy,1.736,1.0797079377170615,1.0,4.0,4.0,625,True,156.962,165.29570000004767,0.0,,,,2.0,5.286624203821656,1.4163498098859315,1.414765525982256,12,155.84425,0.538350449293967,0.116633622922048,438.496115251889,880.484397662339,127.925555008647,0.91623045702365,4.3486177417564,63.6295180722892,10.4606467479691,0.229958129084968,0.786149747869222,-0.3545,-0.5101
140,1162,track3,wtc2f06,happy,2.111801242236025,0.7026369019735951,1.0,4.0,4.0,483,True,122.29070000004768,123.57689999997616,0.0,,,,3.0,8.14516129032258,3.008814102564102,2.983173076923077,12,120.055354166667,0.565090606123724,0.133373697745795,515.822375848789,910.200368991156,121.728712722755,0.870161955501223,6.90616351294095,61.811013767209,10.1831882116528,0.144798193400167,0.894308003000556,-1.0934,-0.9258
140,1167,track2,wtc1p15,happy,4.355329949238579,1.3944622684494121,1.0,5.0,5.0,197,True,49.76489999997616,56.967700000047685,0.0,,,,4.0,6.607843137254902,3.314868804664723,3.312925170068027,12,48.7654375,0.556695741405849,0.251281672351986,137.816062714424,1309.78816901381,130.667587735916,0.855857702101979,13.5333133045227,62.6824877250409,10.2733462726195,0.0738917349726775,0.681576107266024,-0.3972,-0.2511
140,1170,track13,wtc1p15,happy,1.7064676616915422,0.994187085109742,1.0,4.0,4.0,201,True,51.07480000007153,56.9675,0.0,,,,5.0,5.882352941176471,2.2873900293255134,2.2844574780058653,11,50.0420833333333,0.5325,0.119025455393373,781.363377409782,879.97867213876,153.967382126685,0.909304177795278,13.0264532434709,62.6595041322314,10.2975482399311,0.0767668667218545,0.565420911658314,-0.417,-0.2511
140,1173,track17,wtc2f07,happy,2.3275109170305677,0.8959834546932542,1.0,3.0,3.0,458,True,116.20520000004768,117.93270000004767,0.0,,,,6.0,6.155172413793103,1.5387912558936991,1.5383626232318903,12,114.201104166667,0.569739435077732,0.141491615004114,350.218231276185,946.50228563803,132.744514994658,0.853485756679423,6.32840041654336,62.5817655571635,8.923355631088,0.15801781400966,1.16017808589658,-0.7004,-0.9718
