trial_row,stim_name,alignment_offset_s,usable,n_taps,mean_ioi_s,perceived_tempo_bpm,sd_ioi_s,trial_cv_ioi_pct,median_ioi_s,first_tap_s,last_tap_s,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
56,track19,1.03791666666667,True,120,0.5254067990832696,114.19722794735064,0.1909416585553572,36.34168017781887,0.6115909090909071,5.075946969696966,67.59935606060604,wtc1p03,wtc1p03,2,-1.3369,-1.2469
57,track12,0.9890625,True,226,0.6848636363636363,87.60868122386672,0.2393236016841042,34.94470854881724,0.6361363636363677,3.8402556818181814,157.93457386363636,wtc1p04,wtc1p04,2,-0.3545,-0.5101
58,track14,0.988395833333333,True,127,0.5408766233766235,110.93102827300557,0.1396755056239658,25.823912439030845,0.5052272727272724,2.204558712121212,70.35501325757576,wtc1p17,wtc1p17,1,-0.9336,-0.9849
59,track7,1.050375,True,271,0.5371818181818181,111.69402606193944,0.0940991297817917,17.517184423755445,0.5154545454545456,5.591215909090908,150.6303068181818,wtc2p24,wtc2p24,1,-0.5012,-0.3163
60,track12,0.9890625,True,241,0.6348153409090909,94.5156742968383,0.0762310198321364,12.00837706961672,0.629999999999999,5.337528409090909,157.69321022727271,wtc1p04,wtc1p04,2,-0.3545,-0.5101
61,track23,0.974604166666667,True,300,0.2299460322286409,260.9307906663097,0.1387420631356685,60.33679372110843,0.2106818181818184,2.502668560606061,71.25653219696969,wtc1p03,wtc1p03,3,-1.1204,-1.2469
62,track24,1.09241666666667,True,136,0.5486515151515153,109.35903454751316,0.0331688186651158,6.045516643831004,0.5502272727272697,4.362810606060602,78.43076515151516,wtc1p17,wtc1p17,1,-1.0328,-0.9849
63,track2,0.9949583333333328,True,179,0.2563827885597549,234.02506984596533,0.0275767368189848,10.756079600311232,0.2536363636363603,2.8648143939393944,48.50095075757576,wtc1p15,wtc1p15,3,-0.3972,-0.2511
64,track7,1.050375,True,537,0.2660044945725915,225.56009851038905,0.2009361260942167,75.53862066017912,0.2475000000000013,2.5803068181818176,145.15871590909092,wtc2p24,wtc2p24,1,-0.5012,-0.3163
65,track16,1.222125,True,215,0.4831860662701784,124.17576620773328,0.2207871174880867,45.69401580479999,0.5215909090909108,3.478329545454545,106.88014772727271,wtc1f05,wtc1f05,3,-0.5387,-0.6812
66,track15,0.99075,True,133,0.5159039256198347,116.30072387588984,0.0834344108643086,16.17247063279584,0.5103409090909103,7.684022727272728,75.78334090909091,wtc1p03,wtc1p03,2,-1.0295,-1.2469
67,track3,1.98908333333333,True,421,0.296215909090909,202.5549545402233,0.2600896534593302,87.80407988806176,0.2679545454545433,-0.7986287878787846,123.61205303030304,wtc2f06,wtc2f06,1,-1.0934,-0.9258
68,track20,1.0476875,True,491,0.2573724489795919,233.1251858459708,0.1234501249670555,47.965555542755226,0.2352272727272719,2.4091306818181826,128.52163068181818,wtc2p24,wtc2p24,1,-0.44,-0.3163
69,track21,1.95889583333333,True,187,0.6702712609970674,89.51599671862184,0.5495948161885347,81.99587960417406,0.5982954545454575,14.648149621212127,139.31860416666666,wtc1f05,wtc1f05,3,-0.539,-0.6812
70,track22,2.03095833333333,True,156,0.575208211143695,104.31005475513138,0.3753191023222323,65.24926018979802,0.6013636363636436,-0.0877765151515113,89.06949621212121,wtc2f07,wtc2f07,2,-0.8852,-0.9718
71,track8,1.97,True,218,0.5721899874319228,104.86027598855632,0.0345738597099151,6.04237411861888,0.5686363636363652,2.746818181818182,126.91204545454544,wtc1f03,wtc1p03,3,-0.6684,-0.6974
72,track18,0.9896041666666668,True,515,0.2708754863813229,221.50398620986857,0.0662465685531109,24.45646501206567,0.2597727272727326,2.33016856060606,141.56016856060606,wtc2p01,wtc2p01,1,-0.2781,-0.1693
73,track6,0.986625,True,255,0.5854026485325697,102.49355746920884,0.0400916675453408,6.848562719324676,0.5819318181818147,3.781329545454546,152.47360227272728,wtc1p04,wtc1p04,2,-0.2648,-0.5101
74,track4,1.97366666666667,True,205,0.578562834224599,103.70524418564348,0.141283091351401,24.419662479832706,0.5757954545454638,0.090196969696966,118.11701515151516,wtc2f06,wtc2f06,1,-0.9994,-0.9258
75,track21,1.95889583333333,True,344,0.3780870659952292,158.69360630484277,0.3259278868853406,86.20445294191929,0.2740909090909156,2.404058712121216,132.08792234848482,wtc1f05,wtc1f05,3,-0.539,-0.6812
76,track7,1.050375,True,278,0.5130620282244831,116.9449241988102,0.0468402400303178,9.129547199666,0.5093181818181876,2.880988636363637,144.99917045454546,wtc2p24,wtc2p24,1,-0.5012,-0.3163
77,track23,0.974604166666667,True,101,0.748575,80.15228934976456,0.2989608865907373,39.9373324771382,0.7087500000000091,1.1485776515151516,76.00607765151516,wtc1p03,wtc1p03,3,-1.1204,-1.2469
78,track15,0.99075,True,298,0.2284504132231404,262.6390521841368,0.136294601550397,59.66047494835143,0.2065909090909059,2.629704545454546,70.47947727272727,wtc1p03,wtc1p03,2,-1.0295,-1.2469
79,track19,1.03791666666667,True,162,0.4075663466967815,147.2152950955943,0.1620493983800477,39.76025000430375,0.4152272727272716,2.602992424242421,68.22117424242424,wtc1p03,wtc1p03,2,-1.3369,-1.2469
80,track16,1.222125,True,301,0.3347113636363636,179.2589272982828,0.2598277831988736,77.62741616420145,0.2352272727272719,2.6683295454545455,103.08173863636364,wtc1f05,wtc1f05,3,-0.5387,-0.6812
81,track1,1.06510416666667,True,78,0.6831818181818182,87.82435129740519,0.1189061237613214,17.404755307711717,0.6668181818181829,2.078759469696966,54.683759469696966,wtc1p15,wtc1p15,2,-0.2186,-0.2511
82,track5,0.9955208333333329,True,392,0.3747942338990933,160.0878417359909,0.1349107230616313,35.9959441366309,0.292500000000004,2.819251893939394,149.36379734848484,wtc2p01,wtc2p01,1,-0.3205,-0.1693
83,track3,1.98908333333333,True,427,0.265654609475032,225.85717642380752,0.1181582827729069,44.47816019695765,0.2393181818181773,4.357962121212126,117.52682575757576,wtc2f06,wtc2f06,1,-1.0934,-0.9258
84,track12,0.9890625,True,57,2.7863474025974027,21.533567545837485,1.8799398208479063,67.46968519056335,2.5762499999999804,1.9993465909090904,158.03480113636363,wtc1p04,wtc1p04,2,-0.3545,-0.5101
