target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,spearman_fdr_q,abs_spearman_rho
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_6,24,0.1906719736833582,0.3721464784484729,0.1539130434782608,0.4727198668976152,0.98068309430311,0.1539130434782608
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_21,24,-0.0764481848448125,0.7225557555965074,-0.1504347826086956,0.4829016923237181,0.98068309430311,0.1504347826086956
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_8,24,0.0732129334136944,0.7338728619087862,0.1495652173913043,0.4854643322541819,0.98068309430311,0.1495652173913043
istc_mean_max_unique_per_sec,pitch_mean,24,-0.0702944647266667,0.74412825577018,-0.1478260869565217,0.4906100707429601,0.98068309430311,0.1478260869565217
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_12,24,-0.1931603313388906,0.3658201560391952,-0.1443478260869565,0.5009827163280623,0.98068309430311,0.1443478260869565
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_24,24,-0.0630064300870516,0.769919662945308,-0.1408695652173913,0.5114622818846749,0.98068309430311,0.1408695652173913
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_18,24,-0.0249294407641883,0.9079483947338391,-0.1408695652173913,0.5114622818846749,0.98068309430311,0.1408695652173913
istc_mean_max_unique_per_sec,spectral_mfcc_Mean_1,24,-0.0998616074999047,0.64245640248067,-0.1365217391304347,0.5247096194478428,0.98068309430311,0.1365217391304347
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_4,24,0.1011012757708569,0.6383120997766378,0.1356521739130434,0.527378541905856,0.98068309430311,0.1356521739130434
istc_mean_max_unique_per_sec,spectral_mfcc_Std_9,24,-0.0640964870593992,0.766046275146134,-0.1330434782608695,0.5354237325436195,0.98068309430311,0.1330434782608695
istc_mean_max_unique_per_sec,spectral_mfcc_Std_1,24,-0.0870788236009094,0.6857759133929342,-0.1313043478260869,0.5408189353993529,0.98068309430311,0.1313043478260869
istc_mean_max_unique_per_sec,spectral_ddmfcc_Mean_11,24,-0.0343238907897111,0.8734940350597009,-0.1313043478260869,0.5408189353993529,0.98068309430311,0.1313043478260869
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_29,24,0.0584712524002403,0.7860912862928028,0.1295652173913043,0.546239269258583,0.98068309430311,0.1295652173913043
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_40,24,-0.1264559057979793,0.5559919407486988,-0.1295652173913043,0.546239269258583,0.98068309430311,0.1295652173913043
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_26,24,-0.0051240514095845,0.9810419614228052,0.128695652173913,0.5489587886992761,0.98068309430311,0.128695652173913
istc_mean_max_unique_per_sec,ioi_cv,24,0.0443363009714921,0.8370187974794732,0.1278260869565217,0.5516845044816036,0.98068309430311,0.1278260869565217
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_10,24,-0.1688345765341399,0.4303172212744276,-0.1252173913043478,0.559898535790483,0.98068309430311,0.1252173913043478
istc_mean_max_unique_per_sec,rhythm_tempo_Mean,24,-0.1911005628360782,0.3710523767823827,-0.1234782608695652,0.5654049951421964,0.98068309430311,0.1234782608695652
istc_mean_max_unique_per_sec,spectral_mfcc_Std_12,24,0.1102703704336122,0.6079914544220142,0.12,0.5764898720889465,0.98068309430311,0.12
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_11,24,-0.0716738694456116,0.7392756984774617,-0.12,0.5764898720889465,0.98068309430311,0.12
istc_mean_max_unique_per_sec,spectral_mfcc_Std_5,24,-0.1183287423014455,0.5818496658999776,-0.1182608695652173,0.5820677933682574,0.98068309430311,0.1182608695652173
istc_mean_max_unique_per_sec,spectral_mfcc_Std_11,24,0.0359847399392861,0.8674242026394998,0.1182608695652173,0.5820677933682574,0.98068309430311,0.1182608695652173
istc_mean_max_unique_per_sec,Mel_subband_amplitude_mean_13,24,0.0585613074724237,0.7857693057162145,0.1165217391304347,0.587669032951115,0.98068309430311,0.1165217391304347
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_35,24,-0.1391266344945982,0.5167532204961194,-0.1130434782608695,0.5989404349055965,0.98068309430311,0.1130434782608695
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_7,24,-0.2377004683315703,0.2633749949829591,-0.1113043478260869,0.6046100724044845,0.98068309430311,0.1113043478260869
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_36,24,-0.1606500339409241,0.4533159214694136,-0.108695652173913,0.6131561977406331,0.98068309430311,0.108695652173913
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_38,24,-0.1063702943148086,0.6208155952836724,-0.108695652173913,0.6131561977406331,0.98068309430311,0.108695652173913
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_30,24,-0.1004333228385639,0.6405438201147691,-0.1069565217391304,0.6188809974331807,0.98068309430311,0.1069565217391304
istc_mean_max_unique_per_sec,notedensity_per_s,24,0.0926238811695743,0.6668563821253124,0.1034782608695652,0.6303950708493536,0.98068309430311,0.1034782608695652
istc_mean_max_unique_per_sec,ioi_mean_s,24,-0.2874047735925211,0.1732728998016676,-0.1034782608695652,0.6303950708493536,0.98068309430311,0.1034782608695652
istc_mean_max_unique_per_sec,tonal_keyclarity_Mean,24,-0.1153648789082304,0.5914077356450382,-0.1026086956521739,0.6332868165639751,0.98068309430311,0.1026086956521739
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_3,24,-0.0217692305781743,0.9195779187029643,-0.1017391304347825,0.6361837822056855,0.98068309430311,0.1017391304347825
istc_mean_max_unique_per_sec,Mel_subband_amplitude_std_1,24,-0.1035713406475761,0.6300858441085805,-0.1017391304347825,0.6361837822056855,0.98068309430311,0.1017391304347825
istc_mean_max_unique_per_sec,spectral_dmfcc_Mean_12,24,-0.1005419842222747,0.6401805612739222,-0.1008695652173913,0.6390859319090779,0.98068309430311,0.1008695652173913
istc_mean_max_unique_per_sec,spectral_rolloff95_Std,24,-0.0198180862189566,0.9267662448809126,-0.0991304347826086,0.6449056390307348,0.98068309430311,0.0991304347826086
