target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho
optimizer_peak_density_per_s,mtb_ioi_cv,2702,0.027348610174019322,0.15525580310072568,0.015329005227952656,0.4257464010168984,0.015329005227952656
optimizer_peak_density_per_s,spectral_rolloff_hz_std,2880,-0.06121800316937362,0.0010127534388957803,-0.015162195721643342,0.415998889511454,0.015162195721643342
optimizer_peak_density_per_s,mtb_ioi_std_s,2809,0.012341672014599254,0.513213359695986,0.009642852883064875,0.6094521685740859,0.009642852883064875
optimizer_peak_density_per_s,onset_strength_std,2880,0.0032615126947057264,0.8611145057391341,-0.0055305237463708825,0.7667165747026802,0.0055305237463708825
optimizer_peak_density_per_s,spectral_centroid_hz_mean,2880,-0.014607234198363843,0.43327019206172535,0.005166970015651706,0.781649433094403,0.005166970015651706
optimizer_peak_density_per_s,rms_std,2880,0.010148902275342821,0.5861491632121894,-0.0002805112797201373,0.9879944605182948,0.0002805112797201373
optimizer_peak_to_grid_median_abs_error_ms,mir_roughness,2777,0.06762430574735834,0.00036234284870840714,0.16052514011338945,1.7293023690018315e-17,0.16052514011338945
optimizer_peak_to_grid_median_abs_error_ms,mean_velocity,2771,0.09555198551819082,4.6760912090342197e-07,0.15493248451215366,2.372492514365454e-16,0.15493248451215366
optimizer_peak_to_grid_median_abs_error_ms,onset_strength_mean,2777,0.04173343489659505,0.02786333873712381,0.14682823444934634,7.477165047826007e-15,0.14682823444934634
optimizer_peak_to_grid_median_abs_error_ms,mtb_ioi_std_s,2710,-0.07051710721457552,0.00023893614169299106,-0.14241385601884857,9.45471035213274e-14,0.14241385601884857
optimizer_peak_to_grid_median_abs_error_ms,spectral_bandwidth_hz_std,2777,-0.03240772912908095,0.08773329049481338,-0.13976726259285313,1.378611893938893e-13,0.13976726259285313
optimizer_peak_to_grid_median_abs_error_ms,mtb_ioi_cv,2613,-0.0816324765808669,2.943082061984278e-05,-0.1209073757187204,5.636104012543182e-10,0.1209073757187204
optimizer_peak_to_grid_median_abs_error_ms,cv_midi_ioi,2613,-0.08113749242189348,3.2899257726583006e-05,-0.12048336031494992,6.476235549287699e-10,0.12048336031494992
optimizer_peak_to_grid_median_abs_error_ms,spectral_centroid_hz_std,2777,-0.05118829593484995,0.006974975578783196,-0.11766887828911798,4.982590388991455e-10,0.11766887828911798
optimizer_peak_to_grid_median_abs_error_ms,onset_strength_std,2777,0.03125238591094491,0.09964533834859626,0.11250624062628983,2.7648562846346345e-09,0.11250624062628983
optimizer_peak_to_grid_median_abs_error_ms,rms_mean,2777,0.052706527768931505,0.005466608351150115,0.10557362446750088,2.453710377132971e-08,0.10557362446750088
optimizer_peak_to_grid_median_abs_error_ms,mtb_pitch_mean,2771,0.0569049445521959,0.0027303609594555916,0.10304397737150313,5.440033975056369e-08,0.10304397737150313
optimizer_peak_to_grid_median_abs_error_ms,mean_pitch,2771,0.05682039258639611,0.0027705665719355275,0.10286501759424194,5.737283871574733e-08,0.10286501759424194
optimizer_peak_to_grid_median_abs_error_ms,mir_rms,2777,0.04949662018123853,0.009087085108718094,0.10165025879290979,7.953216923695302e-08,0.10165025879290979
optimizer_peak_to_grid_median_abs_error_ms,mir_centroid,2777,-0.05888132375374125,0.0019080712116254157,-0.08512234995662991,7.0607692505479976e-06,0.08512234995662991
optimizer_peak_to_grid_median_abs_error_ms,mtb_duration_std_s,2771,0.01448963541188723,0.4458007395502817,-0.07739983856400671,4.5301689198558126e-05,0.07739983856400671
optimizer_peak_to_grid_median_abs_error_ms,active_note_count,2777,-0.010045035964412103,0.5967216650533751,0.07260340657115227,0.00012849182753163393,0.07260340657115227
optimizer_peak_to_grid_median_abs_error_ms,mtb_active_note_count,2777,-0.011029955395690502,0.5612375664795818,0.07103075748721469,0.00017955309611822513,0.07103075748721469
