wtc_code,window_center_s,rms_mean,spectral_centroid_hz_mean,spectral_bandwidth_hz_mean,spectral_rolloff_hz_mean,zero_crossing_rate_mean,onset_strength_mean,n_note_onsets,istc_mean_max_unique_per_sec
wtc1f05,24.75,0.05883689872559374,970.171405965087,1647.228222710533,1428.75,0.024301937903729948,0.0019098729601358551,7.5,5.0
wtc1f05,25.0,0.05789298613624319,931.7999840135705,1531.2096135230474,1407.5,0.024330589706188788,0.0016822323693062142,8.0,6.5
wtc1f05,25.25,0.055824021349820105,925.5050308464263,1548.8960694829866,1421.125,0.023327776620129193,0.0016284466754278404,8.5,6.5
wtc1f05,25.5,0.05215727708571755,946.057997855881,1598.6186050410702,1453.875,0.023489268597624506,0.001588927581369993,8.0,6.5
wtc1f05,25.75,0.04855344121046122,964.4681316484313,1672.963817997248,1453.875,0.024067514065430298,0.0015387484707933415,7.5,6.5
wtc1f05,26.0,0.04386568462677638,1009.6313498687585,1832.1349883959547,1466.125,0.02486976453427797,0.0008446990197759361,6.5,7.0
wtc1f05,26.25,0.037934130404850976,1094.0243074468835,1957.9974745244913,1572.375,0.027714107105647014,0.0014887584533007055,7.0,7.5
wtc1f05,26.5,0.04260944418372199,1123.8319309503584,1917.9083469689203,1611.375,0.028412169201917067,0.001846595523530201,8.0,7.5
wtc1f05,26.75,0.04813122242848355,1154.0661790820284,1832.6171007894836,1694.0,0.029857782871431548,0.001746343371319301,10.5,7.5
wtc1f05,27.0,0.05105147794982377,1114.220771325818,1675.949816196081,1700.5,0.02933423629922901,0.0018350397698272602,9.5,5.5
wtc1f05,27.25,0.05233850223717923,1046.020827388929,1590.793318225698,1623.125,0.026505521983746616,0.0013995353164082444,8.5,5.5
wtc1f05,27.5,0.05064220438092629,996.9867035370105,1583.0893826470028,1557.875,0.02506772244217545,0.0012171764924130287,8.5,7.5
wtc1f05,27.75,0.05132936512925325,960.6552131966318,1580.5261144900528,1487.25,0.024309752031673265,0.001991231327640025,7.5,7.5
wtc1f05,28.0,0.050973512738704804,961.6412531755536,1623.1760272967092,1467.375,0.025070327151489893,0.0018032513016805253,6.5,7.5
wtc1f05,28.25,0.04803502219122796,986.3555866682234,1769.3345861578787,1412.875,0.024406126276307567,0.001405694600946114,5.5,7.5
wtc1f05,28.5,0.04443002605224551,1052.854638467748,1973.3593422949039,1395.5,0.023663784121692018,0.0020530275116016797,3.5,6.5
wtc1f05,28.75,0.0450576307473479,1074.2413428067748,1999.834041436742,1408.0,0.02358043342362992,0.0013092214050731343,4.0,6.5
wtc1f05,29.0,0.048644490947119645,1071.9786258045156,1943.3456304085566,1407.0,0.023257449468639297,0.0018642588499242965,7.0,6.5
wtc1f05,29.25,0.05379380927850017,1024.6296325788524,1735.0823170239746,1418.375,0.02474994790581371,0.0019506141144171453,9.5,6.5
wtc1f05,29.5,0.05544924858969559,945.9344910457846,1527.0712261202939,1412.75,0.0254115440716816,0.0012675446610751302,11.5,5.0
wtc1f05,29.75,0.05535440388742462,917.1979314775815,1527.2043859252199,1364.25,0.02597937070222963,0.0017035325477055545,11.0,6.5
wtc1f05,30.0,0.05372556010837543,918.0385871042712,1587.4372069380156,1323.25,0.02709939570743905,0.0015913050822723112,11.0,6.5
wtc1f05,30.25,0.05405770209865182,961.2726838218912,1704.8820980180017,1316.5,0.028008439258178787,0.001578422256466804,9.0,6.5
wtc1f05,30.5,0.05421638631068208,1001.2198700383769,1811.6530574717713,1280.5,0.028690873098562202,0.0015538697850651503,7.0,6.5
wtc1f05,30.75,0.04812669753660334,1012.6151819256386,1888.6211243897585,1240.875,0.02772452594290477,0.0010320571030415931,5.5,6.5
wtc1f05,31.0,0.04559052875180829,1032.9178750627193,1955.4849088316707,1261.75,0.026661804542613042,0.0016395498905663443,4.5,6.5
wtc1f05,31.25,0.04536177632266512,1037.804061603807,1953.2769577116396,1254.25,0.026976974369660345,0.0019624908483614127,4.5,6.5
wtc1f05,31.5,0.04683712544297377,1028.0961767074907,1891.9424086038316,1299.625,0.027398937278599707,0.002076597302026648,7.5,6.5
wtc1f05,31.75,0.045509873082409905,1034.643598707184,1879.260473672864,1373.0,0.02817514065430298,0.0017826838106568773,7.5,5.5
wtc1f05,32.0,0.039164138716958403,1039.3840274177626,1933.6550536286386,1382.875,0.028654407168160034,0.0007633333557368795,6.0,7.0
wtc1f05,32.25,0.0329194116564852,1029.6288308228177,1981.4037067924914,1420.625,0.027102000416753487,0.0011733740075013706,7.5,7.0
wtc1f05,32.5,0.034495105998265094,1009.0675692458115,1945.6601491556685,1425.875,0.025851739945822044,0.0015942055854253766,7.0,7.0
wtc1f05,32.75,0.04011302173351559,974.9343746992854,1890.11135203802,1390.25,0.02473692435924151,0.0017285727424829651,6.5,7.5
wtc1f05,33.0,0.04853692926412492,901.3231796974561,1701.5681839402637,1342.75,0.022671389872890184,0.002018165280426484,9.0,6.5
wtc1f05,33.25,0.05111948183204787,846.244434484799,1616.5587057663433,1286.75,0.021139820795999166,0.0012726638480147143,8.0,6.5
wtc1f05,33.5,0.04407944599626998,854.3966167380897,1744.7091908210627,1259.625,0.020993957074390494,0.0007371585301224992,6.5,6.5
wtc1f05,33.75,0.036061335483067156,900.2980515221675,1961.0766854527699,1233.0,0.020631902479683266,0.0005865373511671967,6.0,7.0
wtc1f05,34.0,0.02897545052500998,934.3303150424732,2133.478347963238,1178.875,0.020764742654719733,0.0007151967234562111,4.5,7.0
wtc1f05,34.25,0.02890020690545582,952.635641630868,2133.3486323233315,1148.125,0.022410918941446135,0.0008915133431327837,5.5,6.5
wtc1f05,34.5,0.03198917130604991,946.9562542352348,2036.9899960292278,1129.25,0.02368462179620754,0.0008737894692228737,7.0,6.5
wtc1f05,34.75,0.03671230296991379,930.2028708306084,1863.627910305168,1140.125,0.025528755990831424,0.001193080883122684,8.0,7.5
wtc1f05,35.0,0.03850572663628443,955.8285152107067,1809.9438572595645,1198.0,0.02766722233798708,0.0010271206794665237,8.5,7.5
wtc1f05,35.25,0.03582709375462723,984.7925999861541,1856.976544131092,1253.75,0.02790685559491561,0.000842267811175609,8.5,7.5
wtc1f05,35.5,0.031770217612032525,1008.2628461348273,1966.7914409558377,1249.5,0.027776620129193588,0.0008669425675346704,8.0,7.5
wtc1f05,35.75,0.026057452150104857,1039.6419124347299,2176.9471442098884,1251.0,0.026351844134194623,0.0005778805991734483,7.0,6.5
wtc1f05,36.0,0.02133359827950547,1119.3905601295164,2482.356903601034,1273.875,0.024981767034798916,0.0004420477679711471,5.5,6.5
wtc1f05,36.25,0.02002342795340887,1158.200812668353,2614.2810181731356,1262.25,0.025434986455511566,0.0010376148598771678,6.0,6.5
wtc1f05,36.5,0.02505932105717358,1135.4328821368256,2516.188052978562,1265.25,0.025888205876224212,0.0013170110785862203,7.5,6.0
wtc1f05,36.75,0.030685496363271877,1075.1034550575214,2302.9317422420254,1225.0,0.02598978953948739,0.0013085485886833513,8.5,6.0
wtc1f05,37.0,0.03485448007187594,975.1990838249812,2086.837363359044,1145.625,0.024986976453427796,0.0012246237701446926,9.0,6.0
wtc1f05,37.25,0.0370001753532043,961.3387836165259,2125.1974943510386,1120.875,0.022705251093977908,0.0009131975171684469,8.0,6.5
wtc1f05,37.5,0.03606733558157634,985.5995495152638,2231.811149115971,1100.5,0.021595644926026253,0.0007381500983200044,6.0,7.0
wtc1f05,37.75,0.03466429733180614,1021.6114748999037,2286.5438221828517,1137.25,0.021889977078558033,0.0010179709675150652,6.5,7.0
wtc1f05,38.0,0.037802378075687856,1000.2626739461764,2107.0358042158505,1199.125,0.022239008126693056,0.0013048227051725865,9.0,7.0
wtc1f05,38.25,0.043766268822763896,946.505428739679,1847.0465288403175,1221.625,0.023132423421546155,0.00144332334437512,9.5,7.0
wtc1f05,38.5,0.044477398557157447,903.1478467435488,1715.9889904121787,1260.875,0.022418733069389456,0.0011473428464965347,8.5,7.5
wtc1f05,38.75,0.042435336587425355,888.662410838619,1792.5859265318154,1227.375,0.021118983121483643,0.0008385301139648596,7.0,7.5
wtc1f05,39.0,0.03847147194065162,910.1574591576618,1939.2290844510874,1178.375,0.02254636382579704,0.000820897666520109,5.0,7.5
wtc1f05,39.25,0.03151337933481584,947.6578190544798,2113.0454281947405,1162.125,0.023913836215878306,0.00047274473901416777,4.5,7.5
wtc1f05,39.5,0.02675606167152775,1012.7905362829214,2311.608576396163,1153.125,0.025294332152531775,0.0006540530876775417,4.0,7.5
wtc1f05,39.75,0.025638375949132944,1080.9068672760527,2387.4124198953805,1196.5,0.027560429256095018,0.0011432518504720544,4.0,6.5
wtc1f05,40.0,0.024756239646234808,1144.0002697276373,2473.6516707455294,1244.625,0.028130860595957492,0.0012207846010077491,3.0,6.5
wtc1f05,40.25,0.02473883366823757,1165.454041430617,2494.0987369171444,1244.625,0.029131068972702647,0.0012893317809647314,4.0,6.5
wtc1f05,40.5,0.02286076173775302,1186.657922014941,2529.287992317305,1256.375,0.030073973744530108,0.0012610703230122684,4.0,5.0
wtc1f05,40.75,0.021812245442943197,1188.1209435978246,2553.256334098559,1229.5,0.030180766826422168,0.0012617304078249448,5.0,5.0
wtc1f05,41.0,0.02302492018041582,1149.863365461793,2489.61898019124,1169.5,0.02976140862679725,0.001151318312679114,7.0,5.0
wtc1f05,41.25,0.025106132824693254,1100.041710015436,2387.784124043389,1137.375,0.028490310481350277,0.0013594760031027638,7.5,7.0
wtc1f05,41.5,0.03240481246418924,1029.4407529642742,2196.9960081818163,1094.625,0.027005626172119192,0.00157772780455143,8.5,7.0
wtc1f05,41.75,0.03703085620430535,966.7425498900036,1996.9940019319554,1123.75,0.025757970410502186,0.0013958804711513418,9.0,7.0
wtc1f05,42.0,0.038970614420204636,964.7742970681273,1950.898586743311,1198.25,0.025526151281516984,0.00137342291063749,8.0,7.0
wtc1f05,42.25,0.03772547071269651,971.3057841089662,1946.2422656591325,1239.375,0.025567826630548032,0.0010819808472100443,6.5,6.5
wtc1f05,42.5,0.032621457290439124,994.9037828513273,1993.8648635980746,1299.375,0.025744946863929984,0.0009255263446636113,7.5,6.5
wtc1f05,42.75,0.03295125712346924,983.6977082021849,1919.172545482386,1334.375,0.025526151281516984,0.0010804794705360085,7.5,6.5
wtc1f05,43.0,0.03596281126904119,948.6627205124269,1777.0632647257798,1371.375,0.02484111273181913,0.0014659862591006492,8.5,6.5
wtc1f05,43.25,0.03967882725892098,938.7718605805858,1714.3951079849755,1422.0,0.02359606167951657,0.0013801407332106508,8.0,8.0
wtc1f05,43.5,0.04100003262653294,922.3103082536352,1702.621639917015,1423.125,0.022567201500312564,0.0012394522293820277,6.5,8.0
wtc1f05,43.75,0.03943418790567304,919.7554863581503,1781.8833376150874,1394.0,0.02161908730985622,0.0010923356116379827,5.5,8.0
wtc1f05,44.0,0.035176193194155436,923.2939026027251,1889.7892119933254,1301.0,0.02203323609085226,0.00053757530209375,5.5,8.5
wtc1f05,44.25,0.029291915579023595,986.0511457666096,2073.4922423241505,1282.875,0.023830485517816212,0.0006477875215409358,6.5,7.5
wtc1f05,44.5,0.02779853421365157,1015.7279721210805,2129.6851633196593,1264.0,0.025067722442175457,0.0010196876704199754,7.0,7.5
wtc1f05,44.75,0.025800471781726345,1031.114704236291,2175.037913169682,1242.125,0.02648728901854553,0.0008780478878538263,9.5,7.5
wtc1f05,45.0,0.024883756945563544,1049.5696297019451,2201.9834828461803,1228.75,0.02720358408001667,0.001149115932214975,8.5,7.5
wtc1f05,45.25,0.026846491033936305,1021.3654600517311,2125.143829045648,1173.625,0.027451031464888517,0.0013044185654757594,8.0,7.5
wtc1f05,45.5,0.0289828468942148,1039.6324715351777,2127.340063377888,1147.25,0.028623150656386744,0.0010960795873489668,8.5,7.5
wtc1f05,45.75,0.029076518893900786,1063.6046236181783,2134.1122052681194,1157.0,0.02981871223171494,0.001062107641680246,7.5,7.5
wtc1f05,46.0,0.026016438263094306,1102.3573104936622,2295.2900755815435,1174.25,0.029631173161075226,0.0006904015561350074,7.5,6.5
wtc1f05,46.25,0.02219175251352127,1159.2039543247242,2500.4651756446747,1198.5,0.02904511356532611,0.0004816280286509219,6.5,6.5
wtc1f05,46.5,0.01903777552534402,1182.5519939858964,2588.076489368405,1243.125,0.02966242967284851,0.0006597053867492286,6.0,6.5
wtc1f05,46.75,0.019376726993555724,1190.2569667888333,2611.200239657486,1271.75,0.029615544905188584,0.0011731378082004559,6.5,7.5
wtc1f05,47.0,0.022149999180375187,1150.9931992855395,2466.3234900361113,1267.125,0.029076370077099394,0.0014192570121553134,6.0,7.0
wtc1f05,47.25,0.026771741146764325,1098.2646155409136,2311.9538430786224,1279.0,0.02721921233590332,0.0015739630750997765,7.0,7.0
wtc1f05,47.5,0.029968583877083725,1040.9538688498642,2180.49628317365,1251.875,0.024648364242550534,0.0013949273476344683,8.0,7.0
wtc1f05,47.75,0.03316575250283098,997.4011538842897,2059.9138824483052,1230.5,0.022908418420504274,0.001225683477544104,6.5,6.0
wtc1f05,48.0,0.036033913408074686,972.3291127765939,1968.0521530427163,1248.25,0.023046468014169617,0.0010433343461096192,6.5,7.5
wtc1f05,48.25,0.03759396994946495,951.7848814350359,1875.4083167160227,1249.875,0.02464575953323609,0.0013150045515117408,6.5,7.5
wtc1f05,48.5,0.03961881893752367,961.3364466468724,1810.2708002079512,1316.0,0.025440195874140446,0.0014323308005935276,6.5,7.5
wtc1f05,48.75,0.0422291325402733,970.0670570162051,1749.9182695604916,1363.0,0.025961137737028545,0.0012397879199125186,8.5,9.0
wtc1f05,49.0,0.042323337200226296,997.0072374402587,1732.6220857307744,1472.375,0.02531777453636174,0.001405993283308506,10.0,8.0
wtc1f05,49.25,0.04585343491818818,988.3052375701079,1653.6297293138834,1493.0,0.02484892685976245,0.0018729009602355222,11.0,8.5
wtc1f05,49.5,0.047383841503867444,954.4606359364749,1605.3737857981355,1439.25,0.024960929360283393,0.0018050857866826254,9.5,8.5
wtc1f05,49.75,0.046392864845817935,918.9880494554244,1661.2697101778165,1351.75,0.024278495519899978,0.0015931809295293494,8.0,6.5
wtc1f05,50.0,0.045204008526798276,886.2227261151158,1757.873790854852,1210.25,0.02382527609918733,0.001831666560781392,5.5,6.5
wtc1f05,50.25,0.04359563621851309,893.8551646067772,1831.5734030744452,1192.25,0.023895603250677223,0.0014495966220243127,4.0,7.5
wtc1f05,50.5,0.043533830953513396,931.1024150469237,1853.9983757099976,1270.0,0.025945509481141903,0.0015884837242616798,5.0,7.5
wtc1f05,50.75,0.043360539691549085,969.9027445409641,1860.4693763327964,1339.5,0.02741717024380079,0.0016459398933068169,4.0,8.0
wtc1f05,51.0,0.041060406087587084,1018.3774599930175,1912.7550941964682,1412.25,0.028375703271514903,0.0011700016343552282,4.0,8.0
wtc1f05,51.25,0.033727089813687286,1079.0248847435078,2109.0844107287357,1446.0,0.029050322983954987,0.0010098237015616078,3.0,6.0
wtc1f05,51.5,0.032533586480122334,1065.1047789466033,2138.2110782752698,1418.375,0.027018649718691397,0.0010028853073663613,3.0,6.0
wtc1f05,51.75,0.03544949197591794,1050.1249404696862,2090.81333306938,1418.25,0.026661804542613046,0.0016011918214026803,5.0,8.0
wtc1f05,52.0,0.04060044184456198,1000.2921270430046,1963.746540576904,1338.5,0.02602365076057512,0.0016011918214026803,5.0,8.0
wtc1f05,52.25,0.043110379776435254,926.4656165470885,1835.537801299506,1268.0,0.024380079183163157,0.001164080706673832,5.0,8.0
wtc1f05,52.5,0.04073096145099902,935.580297158539,1912.551678390868,1242.0,0.023512710981454472,0.0016062752274647518,4.0,9.0
wtc1f05,52.75,0.043202348722860384,931.8581827350229,1881.1733066986003,1255.25,0.02274692644300896,0.0013484940674070313,5.0,7.5
wtc1f05,53.0,0.04698620470129143,920.8712784258496,1790.4241448124205,1339.875,0.02203323609085226,0.0016753341561443346,8.0,7.5
wtc1f05,53.25,0.05164057089448275,894.2635272310165,1617.920255054803,1386.875,0.022106167951656597,0.001997599788687112,10.0,7.5
wtc1f05,53.5,0.057777640473496455,843.9259143064166,1450.9322976232877,1378.5,0.021233590331319024,0.0017979901433389145,12.5,6.5
wtc1f05,53.75,0.05540236718227079,823.8296370044623,1462.3699894984438,1345.125,0.02017347364034174,0.0015291159959565188,10.0,7.5
wtc1f05,54.0,0.050074662868059464,820.341774647961,1559.6840706638773,1273.375,0.0196629506147114,0.0013068340314894098,8.0,7.5
wtc1f05,54.25,0.048787089207030135,834.8752432839361,1692.902561764748,1203.0,0.01936601375286518,0.0015094872209077859,7.0,7.5
wtc1f05,54.5,0.04431085631170628,872.3519763002066,1902.9141899178735,1156.125,0.01947541154407168,0.0011508907844708662,4.5,7.5
wtc1f05,54.75,0.03901291607600417,956.9118902547784,2211.5380610029333,1133.625,0.019162846426338823,0.000944113054599868,3.0,6.5
wtc1f05,55.0,0.0380655098138403,1003.1932391163486,2269.3476158585404,1209.375,0.020038028755990832,0.0013330311362502569,3.0,7.5
wtc1f05,55.25,0.03983330492325537,1008.6423386223303,2192.3141749927204,1254.5,0.021118983121483643,0.0015910677691702044,4.5,7.5
wtc1f05,55.5,0.042471732384881423,999.953452351024,2059.8741620384,1311.5,0.022382267138987288,0.0014357056186185438,4.5,8.0
wtc1f05,55.75,0.041099465327643206,968.3662454985015,1936.1894777898851,1366.0,0.023385080225046886,0.0014314234572690128,4.5,7.5
wtc1f05,56.0,0.03669144507495545,1028.1328639268836,2150.7414003982904,1394.375,0.023108981037716192,0.0009380776523415911,3.5,7.5
wtc1f05,56.25,0.0308112379960339,1069.688956478411,2287.8373419580553,1447.125,0.02258803917482809,0.0007430669078795448,3.0,7.5
wtc1f05,56.5,0.029395772227411472,1072.1739115045114,2259.4324679262704,1471.625,0.022244217545321944,0.0013005659716043248,5.5,7.5
wtc1f05,56.75,0.03456199667953676,1030.03080816862,2065.263752839603,1459.5,0.02192904771827464,0.0013641728855919202,6.5,7.5
wtc1f05,57.0,0.04046304296677071,940.9312074183629,1756.2168935431455,1411.0,0.021845697020212544,0.0015137465351219871,7.5,6.0
wtc1f05,57.25,0.04489441761927925,891.8703914374634,1591.5887844065123,1387.25,0.02146540946030423,0.0016679379541395057,8.5,7.0
wtc1f05,57.5,0.04850057226685319,868.9854166404198,1534.3397323106506,1370.25,0.020501667013961243,0.0015831038902907831,8.0,7.0
wtc1f05,57.75,0.054597242322367706,858.4202688824503,1501.0674742180715,1338.75,0.020816836841008542,0.002003911166630792,8.5,7.0
wtc1f05,58.0,0.06133567914476214,838.7796499991916,1444.497399911271,1275.75,0.021478433006876435,0.001988441389408415,8.5,7.0
wtc1f05,58.25,0.06591370603335568,828.8717116564412,1422.0022948717606,1217.375,0.022160866847259847,0.001497398983734234,7.0,6.0
wtc1f05,58.5,0.06607842705757168,844.362013150674,1453.691005820028,1215.125,0.023609085226088768,0.0015838808244644153,7.0,6.5
wtc1f05,58.75,0.061095530357917455,868.4897054869737,1520.779688723646,1251.625,0.02453115232340071,0.0016148901953987106,6.5,6.5
wtc1f05,59.0,0.05339238672119399,899.3528698095186,1659.715880765584,1298.125,0.023762763075640757,0.0014892964301112701,5.5,6.5
wtc1f05,59.25,0.04527339019880376,924.7767953165421,1811.3994213726505,1329.625,0.022486455511564907,0.0013817125239828994,4.5,6.5
wtc1f05,59.5,0.03683425276731128,950.2455888613625,2009.350595938044,1342.25,0.020626693061054385,0.0009982076040120792,3.5,6.5
wtc1f05,59.75,0.035648846532884415,969.3732591943555,2033.3166611715012,1362.125,0.020723067305688687,0.0012878068169811393,4.5,7.0
wtc1f05,60.0,0.038538155301977434,993.8742615819517,1945.238002937182,1437.125,0.022460408418420504,0.0017247188710055607,7.5,7.0
wtc1f05,60.25,0.03986444886660737,1022.3280745089783,1890.9524403034106,1518.625,0.02353875807459888,0.0017205995441891015,7.5,7.0
wtc1f05,60.5,0.03814512182940091,1042.9797767779346,1879.0047881524874,1538.75,0.02531777453636174,0.0014998663577918563,6.5,8.0
wtc1f05,60.75,0.02977778270965649,1087.160911376467,2092.9100669696127,1520.75,0.02463013127734945,0.000758754060714206,5.0,8.0
wtc1f05,61.0,0.02538946124391661,1112.6361128796666,2218.6148784124707,1506.875,0.02481246092936028,0.0011018437710842545,4.0,8.0
wtc1f05,61.25,0.02635255326483494,1080.0226911512939,2182.162279977005,1431.375,0.025583454886434674,0.0014918674381365965,6.0,6.5
wtc1f05,61.5,0.03192283449694917,1026.6113866454925,2051.914409237059,1350.25,0.025270889768701812,0.0014397217025318566,5.5,6.5
wtc1f05,61.75,0.03583702573361527,938.3417671967076,1892.6313307458736,1232.5,0.024778599708272557,0.0014131541633309844,5.5,6.5
wtc1f05,62.0,0.03444369455215249,878.7365380001531,1881.6725189692052,1143.75,0.023278287143154823,0.000788739256931728,5.0,6.5
wtc1f05,62.25,0.032095189652561265,891.1122608933823,1952.9049372129741,1168.5,0.022924046676390916,0.000924104729936321,4.5,6.5
wtc1f05,62.5,0.034343975250093375,892.4617104266589,1915.6556879507843,1179.125,0.022483850802250474,0.001328380901902317,5.5,6.0
wtc1f05,62.75,0.04069025911143477,899.2959034846684,1822.5706439195178,1255.0,0.02239529068555949,0.0017079690280104628,8.0,6.0
wtc1f05,63.0,0.044995845492844966,894.3372412444434,1692.5087154721173,1302.75,0.022569806209627005,0.0017920462367955953,8.5,6.0
wtc1f05,63.25,0.049443671872871436,878.3679383259766,1571.1673476787334,1315.375,0.022100958533027713,0.0016905610333737245,9.5,7.5
wtc1f05,63.5,0.051750953900325684,884.0240902442829,1536.555731545268,1356.875,0.022812044175869975,0.0015874579367926274,10.5,7.5
wtc1f05,63.75,0.05251106774276404,904.9296869763614,1513.1551800455757,1408.25,0.02387997499479058,0.0016147606640728577,11.0,7.5
wtc1f05,64.0,0.05534385545391551,926.5643742937489,1502.7689643265044,1452.125,0.024887997499479057,0.001762125854266148,10.0,7.5
wtc1f05,64.25,0.057012626880159595,934.1003952661893,1535.5197828291448,1432.5,0.025942904771827466,0.0013053386350751208,8.0,7.0
wtc1f05,64.5,0.05065951207338526,934.2527421523375,1670.6074946747049,1372.25,0.025237028547614084,0.0009464107645894588,6.0,8.0
wtc1f05,64.75,0.043102610786799195,939.1841285648611,1837.6144153408059,1294.0,0.0238747655761617,0.0010775356889093613,3.5,8.0
wtc1f05,65.0,0.03944877885141484,932.9049848616811,1884.1682671184158,1255.5,0.02358043342362992,0.0008794544594888373,5.5,8.0
wtc1f05,65.25,0.04089033195123403,918.6025874954262,1848.508703730785,1236.375,0.02312200458428839,0.0015799586936894785,6.0,8.0
wtc1f05,65.5,0.04337462038316103,892.667956476163,1773.1840290284872,1218.0,0.022762554698895602,0.0016193365221159961,6.0,8.0
wtc1f05,65.75,0.043893403280907725,860.5428086176382,1719.5080069384671,1211.0,0.02280423004792665,0.0010878571012390595,6.5,8.0
wtc1f05,66.0,0.03894788103627454,886.4197863220196,1882.2394048660742,1191.5,0.02223119399874974,0.0011626199633936636,5.0,8.0
wtc1f05,66.25,0.03598339029331431,910.1174119314604,1975.1263260546016,1209.875,0.02201760783496562,0.0015591089211354457,5.5,8.0
wtc1f05,66.5,0.03836944076189593,912.1319513037133,1941.4716407996395,1244.75,0.022366638883100646,0.00164076205642427,5.5,8.0
wtc1f05,66.75,0.047430985084795305,911.8022670520256,1830.8910528194672,1274.25,0.022819858303813296,0.00249511573088893,7.0,6.5
wtc1f05,67.0,0.05630869040344602,864.8517706794378,1627.4820712601409,1260.625,0.022983954990623046,0.0028351798554659626,7.5,6.5
wtc1f05,67.25,0.05773705381914794,825.7048069996856,1519.8450499823753,1214.75,0.02238226713898729,0.0017148361348617417,7.0,6.0
wtc1f05,67.5,0.05518445726806488,845.512487053688,1540.2482301955288,1225.25,0.022486455511564907,0.001835156192438079,7.5,6.0
wtc1f05,67.75,0.049453942086175075,879.7405956699815,1615.1598351586572,1254.0,0.022569806209627008,0.001753832004619899,5.5,6.0
wtc1f05,68.0,0.056720257211993225,902.8203639404578,1589.485274839229,1274.125,0.02290841842050427,0.002068752201968866,5.5,6.5
wtc1f05,68.25,0.061917571797376225,925.414921395618,1579.053066955028,1315.25,0.023851323192331735,0.002047079549534509,7.0,6.5
wtc1f05,68.5,0.06351266561957884,921.083556969817,1537.951827149975,1324.0,0.024215982496353407,0.0018520998706062467,7.5,7.0
wtc1f05,68.75,0.06287523553300907,891.3470337533543,1465.6787303952483,1307.5,0.02430193790372994,0.0013374720557715915,8.0,7.0
wtc1f05,69.0,0.053478853133533365,874.0786999291074,1468.775453175581,1328.5,0.02391383621587831,0.0007046003491571583,8.5,6.5
wtc1f05,69.25,0.0492848537888127,859.7737706327566,1470.169790015748,1335.75,0.023322567201500312,0.0011314932755478275,7.5,6.5
wtc1f05,69.5,0.0478296891436983,831.5464157620895,1478.520852052051,1304.25,0.022215565742863097,0.0011879905662940643,8.0,5.5
wtc1f05,69.75,0.04581954445570648,808.6327522161639,1532.381418397685,1261.25,0.021113773702854763,0.0011233841992455904,8.0,5.5
wtc1f05,70.0,0.0426274649037746,780.7753614120709,1611.1926368840855,1181.625,0.019944259220670973,0.0009747966192268987,6.0,6.0
wtc1f05,70.25,0.04488013415529833,765.055553713684,1614.696852145774,1125.375,0.019707230673056887,0.0015686158370382488,5.5,6.5
wtc1f05,70.5,0.04974148220611137,773.5204429073235,1598.9938489804808,1120.75,0.02019170660554282,0.002339783796955302,5.5,6.5
wtc1f05,70.75,0.05341312884099655,792.5510167867789,1571.4579538777589,1146.875,0.020980933527818296,0.002515808214577447,6.0,6.5
wtc1f05,71.0,0.0564070700568651,802.4890532389934,1517.9650387387298,1178.625,0.022054073765367783,0.0025515673318931547,6.5,6.5
wtc1f05,71.25,0.04912201873328488,822.3384898104945,1592.7492620888265,1205.75,0.022452594290477183,0.0015519613373724801,6.5,6.5
wtc1f05,71.5,0.04340250335344989,865.7575336646032,1672.14730813898,1271.875,0.023234007084809334,0.0013992580200581982,6.5,6.5
wtc1f05,71.75,0.041459468578803255,901.2309192672976,1690.867805057026,1342.375,0.024908835173994587,0.001007376550014931,6.0,6.0
wtc1f05,72.0,0.03925902851415644,936.3734453377534,1735.7955254278397,1391.125,0.025015628255886643,0.0011234653671214163,7.0,5.5
wtc1f05,72.25,0.03910232411504961,939.2037231415866,1753.2016850753066,1399.75,0.024505105230256306,0.0013637945198818374,7.0,5.5
wtc1f05,72.5,0.036883845057050446,926.4791545853241,1793.1064530259043,1383.125,0.023971139820795996,0.0008808191506101109,7.5,7.0
wtc1f05,72.75,0.03592939473732165,905.8622212042851,1874.6193192481423,1295.125,0.02236142946447177,0.0010858472942378815,7.0,7.5
wtc1f05,73.0,0.03643251848925283,886.1480633228045,1845.1083921125976,1261.5,0.02181964992706814,0.00125272626743663,7.5,7.5
wtc1f05,73.25,0.04002124499945044,880.5044341906175,1757.4556723327137,1261.25,0.02177276515940821,0.0013227370874533465,10.0,7.5
wtc1f05,73.5,0.04057874011967648,867.4028691857943,1706.7974223483538,1227.375,0.02171546155449052,0.001178262283608066,9.0,6.0
wtc1f05,73.75,0.03858242036309642,878.0237786738851,1707.241159079806,1257.875,0.02172848510106272,0.001135795536905581,10.5,6.0
wtc1f05,74.0,0.03527288287458198,911.6867757324808,1876.88510979097,1261.375,0.022259845801208586,0.0007381311631678917,9.0,6.0
wtc1f05,74.25,0.02996573295766248,949.7712683264897,2030.2917692666006,1276.25,0.022663575744946866,0.0008498597685343809,8.5,6.0
wtc1f05,74.5,0.032511040275984886,954.8281537789181,2015.809759172017,1291.0,0.023491873306938943,0.0011126945120623313,9.5,6.0
wtc1f05,74.75,0.0331762979595577,937.1835814613883,1966.283411783031,1273.0,0.024210773077724526,0.0009561594515597523,10.0,5.5
wtc1f05,75.0,0.031652082287001594,911.700968676902,1954.6736557709457,1210.0,0.02341633673682017,0.0009086635001819814,10.0,5.5
