trial_row,stim_name,mean_ioi_s,consensus_median_ioi_s,participant_ioi_to_consensus_ioi_ratio,perceived_tempo_bpm,cv_ioi_pct,wtc_code,manifest_wtc_code,beta_list,beta_perf,beta_score
146,track18,0.3055272339600697,0.5200000000000031,0.5875523730001305,196.38183877199495,37.87255764678627,wtc2p01,wtc2p01,1,-0.2781,-0.1693
147,track19,0.6379104823747681,0.6349999999999989,1.00458343681066,94.05708427401323,12.607471579246884,wtc1p03,wtc1p03,2,-1.3369,-1.2469
148,track4,1.0253653355989805,0.5225000000000044,1.9624216949262616,58.51572889866637,17.434698587899117,wtc2f06,wtc2f06,1,-0.9994,-0.9258
149,track23,0.693202479338843,0.6450000000000014,1.074732526106731,86.55479717445083,33.97338440977938,wtc1p03,wtc1p03,3,-1.1204,-1.2469
150,track5,0.5580393356643357,0.5399999999999991,1.0334061771561789,107.5193022523602,16.232931284437505,wtc2p01,wtc2p01,1,-0.3205,-0.1693
151,track13,0.6493114973262033,0.3500000000000014,1.8551757066462875,92.4055715124,4.4737472652663035,wtc1p15,wtc1p15,2,-0.417,-0.2511
152,track15,0.6785064935064936,0.5899999999999999,1.1500110059432098,88.42951478610392,32.74475076339585,wtc1p03,wtc1p03,2,-1.0295,-1.2469
153,track7,1.102995867768595,0.504999999999999,2.1841502332051426,54.39730261309357,44.819885068725114,wtc2p24,wtc2p24,1,-0.5012,-0.3163
154,track8,1.136144859813084,0.5650000000000013,2.0108758580762505,52.81016719106669,19.95250466820081,wtc1f03,wtc1p03,3,-0.6684,-0.6974
155,track18,0.990964285714286,0.5200000000000031,1.9057005494505384,60.547086171477986,23.21373868068096,wtc2p01,wtc2p01,1,-0.2781,-0.1693
156,track24,1.110487012987013,0.5450000000000017,2.0375908495174486,54.030348215068855,14.153872681314022,wtc1p17,wtc1p17,1,-1.0328,-0.9849
157,track3,0.554067513368984,0.5349999999999966,1.0356402119046495,108.29005229917298,25.558904077139267,wtc2f06,wtc2f06,1,-1.0934,-0.9258
158,track13,0.3530611888111888,0.3500000000000014,1.0087462537462497,169.94221370530477,15.91694796682657,wtc1p15,wtc1p15,2,-0.417,-0.2511
159,track14,0.5070853573907009,0.5050000000000008,1.004129420575644,118.32327462331156,9.60772914599081,wtc1p17,wtc1p17,1,-0.9336,-0.9849
160,track1,0.3407015810276679,0.3999999999999986,0.851753952569173,176.1071956843296,19.772773917691016,wtc1p15,wtc1p15,2,-0.2186,-0.2511
161,track20,0.4959371604491127,0.4650000000000034,1.0665315278475462,120.98306960031988,27.376778066057067,wtc2p24,wtc2p24,1,-0.44,-0.3163
162,track23,0.3401270053475936,0.6450000000000014,0.5273286904613844,176.40469311950943,32.58413233065844,wtc1p03,wtc1p03,3,-1.1204,-1.2469
163,track4,0.5538429752066115,0.5225000000000044,1.0599865554193433,108.33395508468254,33.932886452572454,wtc2f06,wtc2f06,1,-0.9994,-0.9258
164,track16,0.483654276757725,0.4799999999999969,1.0076130765786004,124.05555555555556,51.69354419906378,wtc1f05,wtc1f05,3,-0.5387,-0.6812
165,track6,0.6269188722669735,0.5750000000000028,1.090293690899079,95.70616335577309,27.774685092268037,wtc1p04,wtc1p04,2,-0.2648,-0.5101
166,track11,0.3629016913319239,0.3500000000000014,1.036861975234064,165.33403242015115,19.38311181450266,wtc1p15,wtc1p15,3,-0.2187,-0.2511
167,track17,0.4093981018981019,0.3999999999999986,1.0234952547452585,146.55661499606524,64.09095996652201,wtc2f07,wtc2f07,2,-0.7004,-0.9718
168,track2,0.273298738833421,0.3249999999999975,0.8409191964105326,219.53998125315445,49.086413751176565,wtc1p15,wtc1p15,3,-0.3972,-0.2511
169,track19,0.3374683692596064,0.6349999999999989,0.5314462508025306,177.79444079940845,74.50930408929707,wtc1p03,wtc1p03,2,-1.3369,-1.2469
170,track12,0.4585531655844156,0.625,0.733685064935065,130.84633255891137,142.93118473628166,wtc1p04,wtc1p04,2,-0.3545,-0.5101
171,track1,0.2356234643734644,0.3999999999999986,0.5890586609336631,254.64356938959057,67.64565011444358,wtc1p15,wtc1p15,2,-0.2186,-0.2511
172,track9,0.4508874125874125,0.3975000000000008,1.1343079561947462,133.0709137691173,35.6864327200479,wtc1f03,wtc1p03,3,-0.6237,-0.6974
173,track5,0.9569991314418066,0.5399999999999991,1.772220613781126,62.69598166678011,15.566034822626936,wtc2p01,wtc2p01,1,-0.3205,-0.1693
174,track10,0.3692696280991736,0.5049999999999883,0.731226986335014,162.48289984977046,28.441588101314487,wtc1p03,wtc1p03,3,-1.2481,-1.2469
175,track21,0.9307378580323784,0.5899999999999999,1.577521793275218,64.46498278993688,19.937233662119596,wtc1f05,wtc1f05,3,-0.539,-0.6812
176,track22,1.0280073995771672,0.6099999999999994,1.6852580320937185,58.3653386392732,21.0694461944586,wtc2f07,wtc2f07,2,-0.8852,-0.9718
177,track19,0.351175023430178,0.6349999999999989,0.5530315329609111,170.8549754305902,20.29427473998762,wtc1p03,wtc1p03,2,-1.3369,-1.2469
178,track16,0.3463181818181817,0.4799999999999969,0.7214962121212166,173.25108281926765,68.83277177814908,wtc1f05,wtc1f05,3,-0.5387,-0.6812
179,track3,0.2005433352820813,0.5349999999999966,0.374847355667444,299.1872051773991,58.65786806750579,wtc2f06,wtc2f06,1,-1.0934,-0.9258
