target,feature,n,pearson_r,pearson_p,spearman_rho,spearman_p,abs_spearman_rho,fdr_q
max_tap_count_per_100ms_bin,mtb_duration_mean_s,2874,-0.2258031997809795,1.5103571858440307e-34,-0.1874892119857119,3.7899212215778316e-24,0.1874892119857119,1.71327842716036e-23
max_tap_count_per_100ms_bin,mean_note_duration_s,2874,-0.2259430807225892,1.3717877397142499e-34,-0.1874674405090785,3.8366852808996476e-24,0.1874674405090785,1.71327842716036e-23
max_tap_count_per_100ms_bin,spectral_bandwidth_hz_mean,2880,-0.2206999943717202,4.158721066052267e-33,-0.179180139593287,3.3200400144332997e-22,0.179180139593287,1.3229082519049609e-21
max_tap_count_per_100ms_bin,mtb_ioi_std_s,2809,0.0599125763188421,0.0014890604380513,0.1427657983481849,2.911594854645682e-14,0.1427657983481849,9.66798804299015e-14
max_tap_count_per_100ms_bin,spectral_bandwidth_hz_std,2880,-0.17410804710908,4.889685534499989e-21,-0.1239047117254222,2.5188841276645614e-11,0.1239047117254222,7.330235832192375e-11
max_tap_count_per_100ms_bin,mir_centroid,2880,-0.1580551862876399,1.4367686798586878e-17,-0.1146635523948695,6.778056473672752e-10,0.1146635523948695,1.8286631527929614e-09
max_tap_count_per_100ms_bin,zero_crossing_rate_mean,2880,0.1070298450298685,8.51787187538392e-09,0.1109736321528352,2.353182924969065e-09,0.1109736321528352,6.219126301703957e-09
max_tap_count_per_100ms_bin,rms_mean,2880,0.1200193785796222,1.0367857600551011e-10,0.1042924050152234,2.0257054087216784e-08,0.1042924050152234,4.903342998681446e-08
max_tap_count_per_100ms_bin,onset_strength_mean,2880,0.0911547437083546,9.585763932715302e-07,0.1018011849533293,4.373091468443488e-08,0.1018011849533293,1.0112774020775566e-07
max_tap_count_per_100ms_bin,spectral_rolloff_hz_std,2880,-0.0959372782941082,2.4933400840266777e-07,-0.1013072752987429,5.0830487399146613e-08,0.1013072752987429,1.1551385418408229e-07
max_tap_count_per_100ms_bin,mir_rms,2880,0.1097645207023488,3.507746985350514e-09,0.0959918907949662,2.454363033900429e-07,0.0959918907949662,5.085440206241688e-07
max_tap_count_per_100ms_bin,spectral_centroid_hz_std,2880,-0.1450455450104433,5.1999589591647994e-15,-0.0943028461920134,3.97969853604885e-07,0.0943028461920134,7.99024744834614e-07
max_tap_count_per_100ms_bin,spectral_centroid_hz_mean,2880,-0.1214284459190783,6.238417951335467e-11,-0.0843543675336327,5.813911152226166e-06,0.0843543675336327,1.1072080797254243e-05
max_tap_count_per_100ms_bin,rms_std,2880,0.0176541078304155,0.343597322835954,0.0530016617608107,0.0044392927057074,0.0530016617608107,0.0063523580705978815
max_tap_count_per_100ms_bin,zero_crossing_rate_std,2880,0.017294003892433,0.3535320161369336,0.0491822225291975,0.0082943517466217,0.0491822225291975,0.01142679309773947
max_tap_count_per_100ms_bin,onset_strength_std,2880,0.020361327221262,0.2746826487479376,0.0333614849956732,0.0734400552637281,0.0333614849956732,0.09278524055271013
max_tap_count_per_100ms_bin,mtb_pitch_mean,2874,0.0136856185102533,0.4633162750310785,0.0283379642751451,0.1288043097855174,0.0283379642751451,0.15588932819835985
max_tap_count_per_100ms_bin,mean_pitch,2874,0.0137129937783584,0.4624221815248424,0.0281856800394926,0.1308728936149951,0.0281856800394926,0.15765618347108712
max_tap_count_per_100ms_bin,mtb_duration_std_s,2874,-0.1371639985880222,1.5239480772024545e-13,-0.0239129940301946,0.1999850999407112,0.0239129940301946,0.23226969006566908
max_tap_count_per_100ms_bin,mir_brightness,2880,-0.0485203652654075,0.0092067635011849,-0.0221447320618048,0.2348173362951756,0.0221447320618048,0.270300844890891
max_tap_count_per_100ms_bin,mean_velocity,2874,0.0187940540053362,0.313841432289197,0.012042418663204,0.5187114039834477,0.012042418663204,0.5505994001299711
max_tap_count_per_100ms_bin,spectral_rolloff_hz_mean,2880,-0.0555953360259234,0.0028397539100907,-0.0083241210655413,0.6552122650259347,0.0083241210655413,0.6870444398450084
